pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url,query
39659188,,Technology literacy and access to digital resources for remote assessment among adults enrolled in Alzheimer's disease research.,J Alzheimers Dis,2024,102,4,1286-1296,10.1177/13872877241297496,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39659188,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
35420505,,Personal and complex: The needs and experiences related to technology use for people living with dementia.,Dementia (London),2022,21,5,1511-1531,10.1177/14713012221084521,,,,,2022-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35420505,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
34219737,,"Classifying Non-Dementia and Alzheimer's Disease/Vascular Dementia Patients Using Kinematic, Time-Based, and Visuospatial Parameters: The Digital Clock Drawing Test.",J Alzheimers Dis,2021,82,1,47-57,10.3233/JAD-201129,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34219737,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
34151787,,Oculomotor Behaviors and Integrative Memory Functions in the Alzheimer's Clinical Syndrome.,J Alzheimers Dis,2021,82,3,1033-1044,10.3233/JAD-201189,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34151787,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
34515123,,Difficulties in the Use of Everyday Technology among Older Adults with Subjective Memory Complaint and Cognitive Decline.,Gerontology,2022,68,6,655-663,10.1159/000518390,,,,,2022-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34515123,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
31341111,,"A Snapshot on the Current Status of Alzheimer's Disease, Treatment Perspectives, in-Vitro and in-Vivo Research Studies and Future Opportunities.",Chem Pharm Bull (Tokyo),2019,67,10,1030-1041,10.1248/cpb.c19-00511,,,,,2019-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31341111,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
29495486,,Aptamers Selected for Recognizing Amyloid β-Protein-A Case for Cautious Optimism.,Int J Mol Sci,2018,19,3,,10.3390/ijms19030668,,,,,2018-02-27T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29495486,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
37355905,,Diagnostic Performance of an Eye-Tracking Assisted Visual Inference Language Test in the Assessment of Cognitive Decline due to Alzheimer's Disease.,J Alzheimers Dis,2023,94,3,1105-1119,10.3233/JAD-230250,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37355905,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
34326638,,Carbon Dots: A Future Blood-Brain Barrier Penetrating Nanomedicine and Drug Nanocarrier.,Int J Nanomedicine,2021,16,,5003-5016,10.2147/IJN.S318732,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34326638,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
34633291,,Mobile Safety Alarms Based on GPS Technology in the Care of Older Adults: Systematic Review of Evidence Based on a General Evidence Framework for Digital Health Technologies.,J Med Internet Res,2021,23,10,e27267,10.2196/27267,,,,,2021-10-11T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34633291,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36734147,,Using digital technologies to facilitate social inclusion during the COVID-19 pandemic: Experiences of co-resident and non-co-resident family carers of people with dementia from DETERMIND-C19.,Int J Geriatr Psychiatry,2023,38,2,e5886,10.1002/gps.5886,,,,,2023-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36734147,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
34749536,,Working towards inclusion: Creating technology for and with people living with mild cognitive impairment or dementia who are employed.,Dementia (London),2022,21,2,556-578,10.1177/14713012211051885,,,,,2022-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34749536,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36894164,,Intracellular Amyloid-β Detection from Human Brain Sections Using a Microfluidic Immunoassay in Tandem with MALDI-MS.,Anal Chem,2023,95,13,5522-5531,10.1021/acs.analchem.2c03825,,,,,2023-04-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36894164,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
32539459,,The Investigation of Simultaneous EEG and Eye Tracking Characteristics During Fixation Task in Mild Alzheimer's Disease.,Clin EEG Neurosci,2021,52,3,211-220,10.1177/1550059420932752,,,,,2021-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32539459,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
37075744,,Study on the Role of an Erythrocyte Membrane-Coated Nanotheranostic System in Targeted Immune Regulation of Alzheimer's Disease.,Adv Sci (Weinh),2023,10,18,e2301361,10.1002/advs.202301361,,,,,2023-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37075744,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
35748238,,Identifying individual enablers and barriers to the use of digital technology for the self-management of long-term conditions by older adults.,J Med Eng Technol,2022,46,6,448-461,10.1080/03091902.2022.2089249,,,,,2022-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35748238,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
31471958,,"Current State of Digital Biomarker Technologies for Real-Life, Home-Based Monitoring of Cognitive Function for Mild Cognitive Impairment to Mild Alzheimer Disease and Implications for Clinical Care: Systematic Review.",J Med Internet Res,2019,21,8,e12785,10.2196/12785,,,,,2019-08-30T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31471958,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
37022608,,"Artificial intelligence assisted identification of potential tau aggregation inhibitors: ligand- and structure-based virtual screening, in silico ADME, and molecular dynamics study.",Mol Divers,2024,28,4,2013-2031,10.1007/s11030-023-10645-3,,,,,2024-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37022608,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33395442,,Aptamarker prediction of brain amyloid-β status in cognitively normal individuals at risk for Alzheimer's disease.,PLoS One,2021,16,1,e0243902,10.1371/journal.pone.0243902,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33395442,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
40942908,,Innovative Sensor-Based Approaches for Assessing Neurodegenerative Diseases: A Brief State-of-the-Art Review.,Sensors (Basel),2025,25,17,,10.3390/s25175476,,,,,2025-09-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40942908,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36045496,,"""It Encourages Family Discussion"": A Mixed-Methods Examination of the This Is Us Alzheimer's Disease &amp; Caregiving Storyline.",J Health Commun,2022,27,6,382-393,10.1080/10810730.2022.2111620,,,,,2022-06-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36045496,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36574473,,A Kinetic Map of the Influence of Biomimetic Lipid Model Membranes on Aβ<sub>42</sub> Aggregation.,ACS Chem Neurosci,2023,14,2,323-329,10.1021/acschemneuro.2c00765,,,,,2023-01-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36574473,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
35616676,,Integration of Network Pharmacology and Molecular Docking Technology Reveals the Mechanism of the Therapeutic Effect of Xixin Decoction on Alzheimer's Disease.,Comb Chem High Throughput Screen,2022,25,10,1785-1804,10.2174/1386207325666220523151119,,,,,2022-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35616676,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
29742903,,Technology-Based Behavioral Interventions for Daily Activities and Supported Ambulation in People With Alzheimer's Disease.,Am J Alzheimers Dis Other Demen,2018,33,5,318-326,10.1177/1533317518775038,,,,,2018-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29742903,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
30042093,,Device-Embedded Cameras for Eye Tracking-Based Cognitive Assessment: Validation With Paper-Pencil and Computerized Cognitive Composites.,J Med Internet Res,2018,20,7,e11143,10.2196/11143,,,,,2018-07-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30042093,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
39826482,,"Drug repurposing using artificial intelligence, molecular docking, and hybrid approaches: A comprehensive review in general diseases vs Alzheimer's disease.",Comput Methods Programs Biomed,2025,261,,108604,10.1016/j.cmpb.2025.108604,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39826482,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
30878539,,Diagnostic performance of a fully automated chemiluminescent enzyme immunoassay for Alzheimer's disease diagnosis.,Clin Chim Acta,2019,494,,74-78,10.1016/j.cca.2019.03.1612,,,,,2019-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30878539,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
32739611,,Changes in technology acceptance among older people with dementia: the role of social robot engagement.,Int J Med Inform,2020,141,,104241,10.1016/j.ijmedinf.2020.104241,,,,,2020-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32739611,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33213228,,Professional Gallery.,J Vis Commun Med,2021,44,1,31-32,10.1080/17453054.2020.1841551,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33213228,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
37201340,,Construction of a microcavity-based microfluidic chip with simultaneous SERS quantification of dual biomarkers for early diagnosis of Alzheimer's disease.,Talanta,2023,261,,124677,10.1016/j.talanta.2023.124677,,,,,2023-08-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37201340,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36451119,,How to create value with unobtrusive monitoring technology in home-based dementia care: a multimethod study among key stakeholders.,BMC Geriatr,2022,22,1,921,10.1186/s12877-022-03550-1,,,,,2022-11-30T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36451119,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33576064,,Smarthealth technology study protocol to improve relationships between older adults with dementia and family caregivers.,J Adv Nurs,2021,77,5,2519-2529,10.1111/jan.14714,,,,,2021-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33576064,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
39725797,,Construction of a prediction model for Alzheimer's disease using an AI-driven eye-tracking task on mobile devices.,Aging Clin Exp Res,2024,37,1,9,10.1007/s40520-024-02882-9,,,,,2024-12-27T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39725797,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36258085,,Engineering a thermostable biosensor based on biomimetic mineralization HRP@Fe-MOF for Alzheimer's disease.,Anal Bioanal Chem,2022,414,29-30,8331-8339,10.1007/s00216-022-04367-y,,,,,2022-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36258085,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
26560324,,An Overview on Global Trends in Nanotechnological Approaches for Alzheimer Therapy.,Curr Drug Metab,2015,16,8,719-27,10.2174/138920021608151107125757,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26560324,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33397264,,Recent Advances in Nanotechnology-Based Drug Delivery Approaches for Alzheimer disease.,Curr Drug Targets,2021,22,12,1404-1423,10.2174/1389450122999210104205018,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33397264,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
24672787,,Automated identification of dementia using FDG-PET imaging.,Biomed Res Int,2014,2014,,421743,10.1155/2014/421743,,,,,2014-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/24672787,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
37474850,,Feasibility of self-reported health related quality of life assessment with older people in residential care: insights from the application of eye tracking technology.,Qual Life Res,2023,32,12,3557-3569,10.1007/s11136-023-03488-w,,,,,2023-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37474850,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
38551038,,Nanomedicine: A New Frontier in Alzheimer's Disease Drug Targeting.,Cent Nerv Syst Agents Med Chem,2025,25,1,3-19,10.2174/0118715249281331240325042642,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38551038,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
37710290,,Magnetic separation and concentration of Aβ 1-42 molecules dispersed at the threshold concentration for Alzheimer's disease diagnosis in clinically-relevant volumes of sample.,J Nanobiotechnology,2023,21,1,329,10.1186/s12951-023-02095-8,,,,,2023-09-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37710290,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
32340935,,Deep Convolutional Neural Networks and Transfer Learning for Measuring Cognitive Impairment Using Eye-Tracking in a Distributed Tablet-Based Environment.,IEEE Trans Biomed Eng,2021,68,1,11-18,10.1109/TBME.2020.2990734,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32340935,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
