pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url
38766654,,Biosynthesis of Nanoparticles with Green Tea for Inhibition of β-Amyloid Fibrillation Coupled with Ligands Analysis.,Int J Nanomedicine,2024,19,,4299-4317,10.2147/IJN.S451070,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38766654
39788062,,Targeting JNK3 for Alzheimer's disease: Design and synthesis of novel inhibitors with aryl group diversity utilizing wide pocket.,Eur J Med Chem,2025,285,,117209,10.1016/j.ejmech.2024.117209,,,,,2025-03-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39788062
35358024,,"Therapeutic use of the humanoid robot, Telenoid, with older adults: A critical interpretive synthesis review.",Assist Technol,2024,36,5,388-395,10.1080/10400435.2022.2060375,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35358024
40524439,,The feasibility of using eye-tracking technology for cognitive screening in Down syndrome with dementia: A cross-sectional case series.,Alzheimers Dement,2025,21,6,e70385,10.1002/alz.70385,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40524439
39422939,,"CT1812, a Small Molecule Sigma-2 Receptor Antagonist for Alzheimer's Disease Treatment: A Systematic Review of Available Clinical Data.",J Alzheimers Dis,2024,101,s1,S115-S128,10.3233/JAD-230994,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39422939
40107858,,Development of Donor-Acceptor Architecture-Based Potential Theranostic Fluorescent Probes for Alzheimer's Disease.,ACS Chem Neurosci,2025,16,7,1388-1401,10.1021/acschemneuro.5c00092,,,,,2025-04-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40107858
39654394,,Evaluation of hydrazone and N-acylhydrazone derivatives of vitamin B6 and pyridine-4-carbaldehyde as potential drugs against Alzheimer's disease.,J Enzyme Inhib Med Chem,2024,39,1,2431832,10.1080/14756366.2024.2431832,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39654394
38768054,,Exploring Curcumin-Loaded Lipid-Based Nanomedicine as Efficient Targeted Therapy for Alzheimer's Diseases.,ACS Appl Bio Mater,2024,7,6,3535-3555,10.1021/acsabm.4c00112,,,,,2024-06-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38768054
38576308,,"Performance Evaluation of Deep, Shallow and Ensemble Machine Learning Methods for the Automated Classification of Alzheimer's Disease.",Int J Neural Syst,2024,34,7,2450029,10.1142/S0129065724500291,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38576308
39470003,,A Ru3+-functionalized-NMOF nanozyme as an inhibitor and disaggregator of β-amyloid aggregates.,J Mater Chem B,2024,12,47,12239-12250,10.1039/d4tb01313a,,,,,2024-12-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39470003
39666689,,Resting-state EEG microstate features for Alzheimer's disease classification.,PLoS One,2024,19,12,e0311958,10.1371/journal.pone.0311958,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39666689
39754620,,The link between eye movements and cognitive function in mild to moderate Alzheimer's disease.,Exp Brain Res,2025,243,1,39,10.1007/s00221-024-06957-x,,,,,2025-01-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39754620
38679260,,Design and in vitro evaluation of curcumin-loaded PLGA nanoparticle-embedded sodium alginate/gelatin 3D printed scaffolds for Alzheimer's disease.,Int J Biol Macromol,2024,268,Pt 2,131841,10.1016/j.ijbiomac.2024.131841,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38679260
39950960,,Insights from the eyes: a systematic review and meta-analysis of the intersection between eye-tracking and artificial intelligence in dementia.,Aging Ment Health,2025,29,8,1367-1375,10.1080/13607863.2025.2464704,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39950960
39816083,,Integrating epigenetic modification and stem cell therapy strategies: A novel approach for advancing Alzheimer's disease treatment - A literature review.,Narra J,2024,4,3,e935,10.52225/narra.v4i3.202,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39816083
38443419,,Machine learning and XAI approaches highlight the strong connection between O 3  and N O 2   pollutants and Alzheimer's disease.,Sci Rep,2024,14,1,5385,10.1038/s41598-024-55439-1,,,,,2024-03-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38443419
36136955,,Smart home automation technology to support caring of individuals with Alzheimer's disease and related dementia: an early intervention framework.,Disabil Rehabil Assist Technol,2024,19,3,779-789,10.1080/17483107.2022.2125088,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36136955
40725238,,Machine Learning Approach to Select Small Compounds in Plasma as Predictors of Alzheimer's Disease.,Int J Mol Sci,2025,26,14,,10.3390/ijms26146991,,,,,2025-07-21T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40725238
37844601,,The Perspective of Nurses and Healthcare Providers on the use of Television Videos with People with Moderate to Severe Dementia.,Can J Nurs Res,2024,56,1,49-60,10.1177/08445621231208220,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37844601
40953604,,Cognitive impairment assessment using eye-tracking: multilevel saccade paradigms with differential analysis and attention-based neural networks.,Physiol Meas,2025,46,9,,10.1088/1361-6579/ae06ed,,,,,2025-09-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40953604
39644140,,Structure-Based Virtual Screening and Biological Characterization of Novel BACE-1 and Amyloid-β Aggregation Inhibitors.,ChemMedChem,2025,20,6,e202400685,10.1002/cmdc.202400685,,,,,2025-03-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39644140
38301421,,"Dual regulatory effects of neferine on amyloid-β and tau aggregation studied by in silico, in vitro, and lab-on-a-chip technology.",Biomed Pharmacother,2024,172,,116226,10.1016/j.biopha.2024.116226,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38301421
39442361,,Resting-state EEG spectral and fractal features in dementia with Lewy bodies with and without visual hallucinations.,Clin Neurophysiol,2024,168,,43-51,10.1016/j.clinph.2024.10.004,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39442361
40587763,,Nanomedicine for Treating Major Brain Diseases: Advances and Future Directions.,Mol Pharm,2025,22,8,4413-4434,10.1021/acs.molpharmaceut.5c00277,,,,,2025-08-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40587763
40229339,,Validation of reading as a predictor of mild cognitive impairment.,Sci Rep,2025,15,1,12834,10.1038/s41598-025-94583-0,,,,,2025-04-14T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40229339
39481020,,AI-Enabled Ultra-large Virtual Screening Identifies Potential Inhibitors of Choline Acetyltransferase for Theranostic Purposes.,ACS Chem Neurosci,2024,15,22,4156-4170,10.1021/acschemneuro.4c00361,,,,,2024-11-20T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39481020
38926328,,Di-caffeoylquinic acid: a potential inhibitor for amyloid-beta aggregation.,J Nat Med,2024,78,4,1029-1043,10.1007/s11418-024-01825-y,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38926328
39769215,,"Artificial Intelligence-Assisted Comparative Analysis of the Overlapping Molecular Pathophysiology of Alzheimer's Disease, Amyotrophic Lateral Sclerosis, and Frontotemporal Dementia.",Int J Mol Sci,2024,25,24,,10.3390/ijms252413450,,,,,2024-12-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39769215
39679875,,Multifunctional hydroxyquinoline-derived turn-on fluorescent probe for Alzheimer's disease detection and therapy.,J Mater Chem B,2025,13,4,1412-1423,10.1039/d4tb01740d,,,,,2025-01-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39679875
40910390,,[Anti-amyloid antibodies for the treatment of early-stage Alzheimer's disease].,Ugeskr Laeger,2025,187,35,,10.61409/V03250217,,,,,2025-08-25T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40910390
38253722,,Enhancing foveal avascular zone analysis for Alzheimer's diagnosis with AI segmentation and machine learning using multiple radiomic features.,Sci Rep,2024,14,1,1841,10.1038/s41598-024-51612-8,,,,,2024-01-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38253722
39732953,,Enhancing early detection of Alzheimer's disease through hybrid models based on feature fusion of multi-CNN and handcrafted features.,Sci Rep,2024,14,1,31203,10.1038/s41598-024-82544-y,,,,,2024-12-28T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39732953
40912355,,Cognitive prediction using regional connectivities and network biomarkers in Alzheimer's disease.,Neuroscience,2025,585,,313-322,10.1016/j.neuroscience.2025.08.059,,,,,2025-10-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40912355
39044523,,Alzheimer's Disease Prediction Using Fly-Optimized Densely Connected Convolution Neural Networks Based on MRI Images.,J Prev Alzheimers Dis,2024,11,4,1106-1121,10.14283/jpad.2024.66,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39044523
39881486,,Preclinical Cognitive Markers of Alzheimer Disease and Early Diagnosis Using Virtual Reality and Artificial Intelligence: Literature Review.,JMIR Med Inform,2025,13,,e62914,10.2196/62914,,,,,2025-01-28T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39881486
38116960,,Alzheimer's in the modern age: Ethical challenges in the use of digital monitoring to identify cognitive changes.,Inform Health Soc Care,2024,49,1,1-13,10.1080/17538157.2023.2294203,,,,,2024-01-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38116960
39013343,,Ensemble approach of transfer learning and vision transformer leveraging explainable AI for disease diagnosis: An advancement towards smart healthcare 5.0.,Comput Biol Med,2024,179,,108874,10.1016/j.compbiomed.2024.108874,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39013343
39264814,,Bifunctional Inhibitor Lentinan Inhibits Fibrillogenesis of Amyloid-β Protein and α-Synuclein and Alleviates Their Cytotoxicity: In Vitro and In Vivo Studies.,ACS Chem Neurosci,2024,15,19,3437-3448,10.1021/acschemneuro.4c00164,,,,,2024-10-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39264814
36227582,,Advancement in Analytical Techniques for Determining the Activity of β-Site Amyloid Precursor Protein Cleaving Enzyme 1.,Crit Rev Anal Chem,2024,54,6,1797-1809,10.1080/10408347.2022.2132812,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36227582
38568773,,A Multi-Modal Classification Method for Early Diagnosis of Mild Cognitive Impairment and Alzheimer's Disease Using Three Paradigms With Various Task Difficulties.,IEEE Trans Neural Syst Rehabil Eng,2024,32,,1477-1486,10.1109/TNSRE.2024.3379891,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38568773
39340951,,Identification of Alzheimer's disease and vascular dementia based on a Deep Forest and near-infrared spectroscopy analysis method.,Spectrochim Acta A Mol Biomol Spectrosc,2025,326,,125209,10.1016/j.saa.2024.125209,,,,,2025-02-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39340951
39985292,,Identification of CXCR4 inhibitory activity in natural compounds using cheminformatics-guided machine learning algorithms.,Integr Biol (Camb),2025,17,,,10.1093/intbio/zyaf004,,,,,2025-01-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39985292
38561892,,Transport digitalisation: Navigating futures of hypercognitive disablement.,Br J Sociol,2024,75,4,650-655,10.1111/1468-4446.13092,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38561892
40760108,,Identification of Novel Scaffolds Against GSK-3β for Targeting Alzheimer's Disease Through Molecular Modeling Techniques.,Cell Mol Neurobiol,2025,45,1,77,10.1007/s10571-025-01568-8,,,,,2025-08-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40760108
38646682,,A Review on Tau Targeting Biomimetics Nano Formulations: Novel Approach for Targeting Alzheimer's Diseases.,Cent Nerv Syst Agents Med Chem,2024,24,3,294-303,10.2174/0118715249289120240321065936,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38646682
39419932,,Alzheimer's disease and other memory disorders in the age of AI: reflection and perspectives on the 120th anniversary of the birth of Dr. John von Neumann.,Geroscience,2025,47,2,1557-1568,10.1007/s11357-024-01378-8,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39419932
40855523,,Causal effect of conventional anti-dementia drugs on economic burden: an orthogonal double/debiased machine learning approach.,BMC Geriatr,2025,25,1,659,10.1186/s12877-025-06298-6,,,,,2025-08-25T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40855523
40193134,,Dynamic and Static Structure-Function Coupling With Machine Learning for the Early Detection of Alzheimer's Disease.,Hum Brain Mapp,2025,46,5,e70202,10.1002/hbm.70202,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40193134
39740711,,Identification of benzimidazole-6-carboxamide based inhibitors of secretory glutaminyl cyclase for the treatment of Alzheimer's disease.,Int J Biol Macromol,2025,293,,139320,10.1016/j.ijbiomac.2024.139320,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39740711
39724825,,Explainable machine learning on clinical features to predict and differentiate Alzheimer's progression by sex: Toward a clinician-tailored web interface.,J Neurol Sci,2025,468,,123361,10.1016/j.jns.2024.123361,,,,,2025-01-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39724825
39671432,,Random survival forest model for early prediction of Alzheimer's disease conversion in early and late Mild cognitive impairment stages.,PLoS One,2024,19,12,e0314725,10.1371/journal.pone.0314725,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39671432
39190656,,A reproducible approach for the use of aptamer libraries for the identification of Aptamarkers for brain amyloid deposition based on plasma analysis.,PLoS One,2024,19,8,e0307678,10.1371/journal.pone.0307678,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39190656
39038422,,Identification of imidazole-based small molecules to combat cognitive disability caused by Alzheimer's disease: A molecular docking and MD simulations based approach.,Comput Biol Chem,2024,112,,108152,10.1016/j.compbiolchem.2024.108152,,,,,2024-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39038422
37325873,,Constituents of Stachys plants as potential dual inhibitors of AChE and NMDAR for the treatment of Alzheimer's disease: a molecular docking and dynamic simulation study.,J Biomol Struct Dyn,2024,42,5,2586-2602,10.1080/07391102.2023.2217925,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37325873
40044956,,Unlocking the Therapeutic Potential of the Dual-Specificity Tyrosine Phosphorylation-Regulated Kinase 1A Inhibitors in Alzheimer's Diseases.,Mol Neurobiol,2025,62,7,8809-8823,10.1007/s12035-025-04806-8,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40044956
38978513,,"Molecular engineering of a theranostic molecule that detects Aβ plaques, inhibits Iowa and Dutch mutation Aβ self-aggregation and promotes lysosomal biogenesis for Alzheimer's disease.",J Mater Chem B,2024,12,31,7543-7556,10.1039/d4tb00479e,,,,,2024-08-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38978513
38942101,,Predicting changes in brain metabolism and progression from mild cognitive impairment to dementia using multitask Deep Learning models and explainable AI.,Neuroimage,2024,297,,120695,10.1016/j.neuroimage.2024.120695,,,,,2024-08-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38942101
38224352,,"Quantum dots-based ""chemical tongue"" for the discrimination of short-length Aβ peptides.",Mikrochim Acta,2024,191,2,95,10.1007/s00604-023-06115-0,,,,,2024-01-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38224352
40042263,,Designing user-centered policy for social robotics: policy analysis and consultation with the aging and dementia community.,Disabil Rehabil Assist Technol,2025,20,6,1687-1699,10.1080/17483107.2025.2471050,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40042263
40752516,,xEEGNet: towards explainable AI in EEG dementia classification.,J Neural Eng,2025,22,4,,10.1088/1741-2552/adf6e6,,,,,2025-08-13T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40752516
38269841,,LIV Well when Life Is Limited: Technology to Support Independence at Home.,Stud Health Technol Inform,2024,310,,439-443,10.3233/SHTI231003,,,,,2024-01-25T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38269841
38701714,,"Lead optimization based design, synthesis, and pharmacological evaluation of quinazoline derivatives as multi-targeting agents for Alzheimer's disease treatment.",Eur J Med Chem,2024,271,,116450,10.1016/j.ejmech.2024.116450,,,,,2024-05-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38701714
39922101,,Peroxynitrite and amyloid-β dual-activated near-infrared theranostic probe for oxidative stress monitoring in Alzheimer's disease.,Biosens Bioelectron,2025,275,,117201,10.1016/j.bios.2025.117201,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39922101
40450660,,Targeting Alzheimer's disease pathology: influence of nano-based drug delivery systems loaded with a combination of herbal and synthetic drugs.,Expert Opin Drug Deliv,2025,22,8,1155-1170,10.1080/17425247.2025.2513440,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40450660
40415345,,Translational computerized clinical decision support systems for Alzheimer's disease: A systematic review.,J Alzheimers Dis,2025,106,2,443-483,10.1177/13872877251343241,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40415345
40619751,,Dual Inhibition of IDO1 and TDO: A Unified Therapeutic Strategy to Combat Alzheimer's Disease and Cancer.,ACS Chem Neurosci,2025,16,17,3312-3322,10.1021/acschemneuro.5c00329,,,,,2025-09-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40619751
39787363,,The potential role of machine learning and deep learning in differential diagnosis of Alzheimer's disease and FTD using imaging biomarkers: A review.,Neuroradiol J,2025,38,5,571-587,10.1177/19714009251313511,,,,,2025-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39787363
37477867,,"MAP-box: a novel, low-cost and easy-to-fabricate 3D-printed box for the storage and transportation of dissolving microneedle array patches.",Drug Deliv Transl Res,2024,14,1,208-222,10.1007/s13346-023-01393-w,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37477867
39951525,,Interpretable AI for inference of causal molecular relationships from omics data.,Sci Adv,2025,11,7,eadk0837,10.1126/sciadv.adk0837,,,,,2025-02-14T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39951525
39631514,,Microfluidics in neural extracellular vesicles characterization for early Alzheimer's disease diagnosis.,Mol Cell Neurosci,2025,132,,103982,10.1016/j.mcn.2024.103982,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39631514
40484144,,Peptide-loaded chitosan nanoparticles improve mitochondrial and cognitive functions via inhibition of Aβ-ABAD interaction in Alzheimer's disease.,Eur J Pharm Biopharm,2025,214,,114778,10.1016/j.ejpb.2025.114778,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40484144
40541115,,"Design, synthesis and pharmacological evaluation of multitarget GPR40 agonists/HDAC6 inhibitors for Alzheimer's disease.",Eur J Med Chem,2025,296,,117868,10.1016/j.ejmech.2025.117868,,,,,2025-10-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40541115
40183349,,Epitope-Imprinted Field-Effect Transistors Overcome Debye Length Limitations for Label-Free Protein Detection.,Nano Lett,2025,25,15,6184-6191,10.1021/acs.nanolett.5c00454,,,,,2025-04-16T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40183349
40907816,,Advancing nanotheranostics for neuro-immunological disorders: current status and future prospects.,Neuroscience,2025,585,,233-248,10.1016/j.neuroscience.2025.08.051,,,,,2025-10-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40907816
40577176,,[Novel prospects for early diagnosis of cognitive impairment using Eye-tracking technology].,Zh Nevrol Psikhiatr Im S S Korsakova,2025,125,6,13-20,10.17116/jnevro202512506113,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40577176
40857304,,Enhancing the early detection of Alzheimer's disease using an integrated CNN-LSTM framework: A robust approach for fMRI-based multi-stage classification.,PLoS One,2025,20,8,e0317968,10.1371/journal.pone.0317968,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40857304
40086889,,Natural Products Targeting Tau Protein Phosphorylation: A Promising Therapeutic Avenue for Alzheimer's Disease.,Planta Med,2025,91,8,386-408,10.1055/a-2536-8919,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40086889
39692594,,A Machine Learning Model to Harmonize Volumetric Brain MRI Data for Quantitative Neuroradiologic Assessment of Alzheimer Disease.,Radiol Artif Intell,2025,7,1,e240030,10.1148/ryai.240030,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39692594
38549082,,The use of individual-based FDG-PET volume of interest in predicting conversion from mild cognitive impairment to dementia.,BMC Med Imaging,2024,24,1,75,10.1186/s12880-024-01256-x,,,,,2024-03-28T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38549082
39365656,,Establishing the Foundations of Emotional Intelligence in Care Companion Robots to Mitigate Agitation Among High-Risk Patients With Dementia: Protocol for an Empathetic Patient-Robot Interaction Study.,JMIR Res Protoc,2024,13,,e55761,10.2196/55761,,,,,2024-10-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39365656
38217602,,"FACEmemory®, an Innovative Online Platform for Episodic Memory Pre-Screening: Findings from the First 3,000 Participants.",J Alzheimers Dis,2024,97,3,1173-1187,10.3233/JAD-230983,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38217602
40702219,,An explainable transformer model for Alzheimer's disease detection using retinal imaging.,Sci Rep,2025,15,1,26773,10.1038/s41598-025-12498-2,,,,,2025-07-23T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40702219
39894256,,Integrating neuroscience and artificial intelligence: EEG analysis using ensemble learning for diagnosis Alzheimer's disease and frontotemporal dementia.,J Neurosci Methods,2025,416,,110377,10.1016/j.jneumeth.2025.110377,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39894256
39231452,,Eye-Tracking-Based Cognitive Assessment Efficiently Detects Mild Cognitive Decline in the Predementia Stage.,Dement Geriatr Cogn Disord,2025,54,1,29-39,10.1159/000541235,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39231452
38369763,,Three-dimensional histology reveals dissociable human hippocampal long-axis gradients of Alzheimer's pathology.,Alzheimers Dement,2024,20,4,2606-2619,10.1002/alz.13695,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38369763
40030727,,DEMENTIA: A Hybrid Attention-Based Multimodal and Multi-Task Learning Framework With Expert Knowledge for Alzheimer's Disease Assessment From Speech.,IEEE J Biomed Health Inform,2025,29,4,2957-2968,10.1109/JBHI.2024.3509620,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40030727
40515617,,The Use of Technology to Support Cognitive Diversity Among Older Adults.,Gerontologist,2025,65,7,,10.1093/geront/gnaf114,,,,,2025-06-12T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40515617
40943644,,Acetylcholinesterase as a Multifunctional Target in Amyloid-Driven Neurodegeneration: From Dual-Site Inhibitors to Anti-Agregation Strategies.,Int J Mol Sci,2025,26,17,,10.3390/ijms26178726,,,,,2025-09-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40943644
38817131,,"[New Technology, Warm Care: Social Robots in Nursing Practice and Research].",Hu Li Za Zhi,2024,71,3,6-12,10.6224/JN.202406_71(3).02,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38817131
38339605,,Cognitive Vergence Recorded with a Webcam-Based Eye-Tracker during an Oddball Task in an Elderly Population.,Sensors (Basel),2024,24,3,,10.3390/s24030888,,,,,2024-01-30T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38339605
39956948,,In silico study of selected alkaloids as dual inhibitors of β- and γ-secretases for Alzheimer's disease.,J Alzheimers Dis,2025,103,4,1191-1215,10.1177/13872877241313049,,,,,2025-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39956948
40110649,,Predicting amyloid beta accumulation in cognitively unimpaired older adults: Cognitive assessments provide no additional utility beyond demographic and genetic factors.,Alzheimers Dement,2025,21,3,e70036,10.1002/alz.70036,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40110649
40403352,,Alzheimer's diagnosis by an efficient pipelined gene selection model based on statistical and biological data analysis.,Comput Biol Chem,2025,119,,108511,10.1016/j.compbiolchem.2025.108511,,,,,2025-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40403352
38776842,,TauFlowNet: Revealing latent propagation mechanism of tau aggregates using deep neural transport equations.,Med Image Anal,2024,95,,103210,10.1016/j.media.2024.103210,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38776842
40287491,,A computational framework for identifying cytoskeletal genes associated with age-related diseases.,Sci Rep,2025,15,1,14590,10.1038/s41598-025-97363-y,,,,,2025-04-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40287491
40558456,,Assessing the Role of EEG Biosignal Preprocessing to Enhance Multiscale Fuzzy Entropy in Alzheimer's Disease Detection.,Biosensors (Basel),2025,15,6,,10.3390/bios15060374,,,,,2025-06-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40558456
40045691,,Dementia-related needs through the lens of social robotics: a scoping review protocol.,Disabil Rehabil Assist Technol,2025,20,6,1624-1632,10.1080/17483107.2025.2471483,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40045691
40198478,,Self-assembly and 3D Bioprinting of Neurospheres and Evaluation of Caffeine and Photobiomodulation Effects in an Alzheimer's Disease In Vitro Model.,Stem Cell Rev Rep,2025,21,4,988-1000,10.1007/s12015-025-10850-7,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40198478
38116751,,Computational screening of coumarin derivatives as inhibitors of the NACHT domain of NLRP3 inflammasome for the treatment of Alzheimer's disease.,J Biomol Struct Dyn,2025,43,5,2187-2203,10.1080/07391102.2023.2294173,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38116751
38940467,,Identification of novel benzothiazole-thiadiazole-based thiazolidinone derivative: in vitro and in silico approaches to develop promising anti-Alzheimer's agents.,Future Med Chem,2024,16,16,1601-1613,10.1080/17568919.2024.2366159,,,,,2024-08-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38940467
40232896,,A Multimodal Approach for Early Identification of Mild Cognitive Impairment and Alzheimer's Disease With Fusion Network Using Eye Movements and Speech.,IEEE Trans Neural Syst Rehabil Eng,2025,33,,1449-1459,10.1109/TNSRE.2025.3561043,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40232896
39931854,,Discovery of Selective β-Secretase (BACE-1) Inhibitors by the Solid-Phase Synthesis of Small Molecular-sized Peptides.,Curr Alzheimer Res,2024,21,10,723-734,10.2174/0115672050336253241227102506,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39931854
40247149,,Spatiotemporal coarse-to-fine diffusion model for automatic brain network generation.,Med Phys,2025,52,7,e17833,10.1002/mp.17833,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40247149
