pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url
33339334,,EEG-Based Emotion Classification for Alzheimer's Disease Patients Using Conventional Machine Learning and Recurrent Neural Network Models.,Sensors (Basel),2020,20,24,,10.3390/s20247212,,,,,2020-12-16T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33339334
40524439,,The feasibility of using eye-tracking technology for cognitive screening in Down syndrome with dementia: A cross-sectional case series.,Alzheimers Dement,2025,21,6,e70385,10.1002/alz.70385,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40524439
36583148,,A Feasibility Study of Individuals Living at Home with Alzheimer's Disease and Related Dementias: Utilization of Visual Mapping Assistive Technology to Enhance Quality of Life and Reduce Caregiver Burden.,Clin Interv Aging,2022,17,,1885-1892,10.2147/CIA.S387255,,,,,2022-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36583148
33297547,,Pharmacophore Modeling and 3D-QSAR Study of Indole and Isatin Derivatives as Antiamyloidogenic Agents Targeting Alzheimer's Disease.,Molecules,2020,25,23,,10.3390/molecules25235773,,,,,2020-12-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33297547
34130064,,Early detection of cognitive decline in mild cognitive impairment and Alzheimer's disease with a novel eye tracking test.,J Neurol Sci,2021,427,,117529,10.1016/j.jns.2021.117529,,,,,2021-08-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34130064
27662756,,Detecting Alzheimer's disease biomarkers: From antibodies to new bio-mimetic receptors and their application to established and emerging bioanalytical platforms - A critical review.,Anal Chim Acta,2016,940,,21-37,10.1016/j.aca.2016.08.008,,,,,2016-10-12T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27662756
33784064,,Microfluidic Integrated Organic Electrochemical Transistor with a Nanoporous Membrane for Amyloid-β Detection.,ACS Nano,2021,15,5,8130-8141,10.1021/acsnano.0c09893,,,,,2021-05-25T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33784064
28028642,,"Nanomedicine in brain repair: Alzheimer's, Parkinson's and the proteome.",J Neural Transm (Vienna),2017,124,1,1,10.1007/s00702-016-1660-0,,,,,2017-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28028642
38768054,,Exploring Curcumin-Loaded Lipid-Based Nanomedicine as Efficient Targeted Therapy for Alzheimer's Diseases.,ACS Appl Bio Mater,2024,7,6,3535-3555,10.1021/acsabm.4c00112,,,,,2024-06-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38768054
38576308,,"Performance Evaluation of Deep, Shallow and Ensemble Machine Learning Methods for the Automated Classification of Alzheimer's Disease.",Int J Neural Syst,2024,34,7,2450029,10.1142/S0129065724500291,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38576308
27934506,,"Synthesis of Verubecestat, a BACE1 Inhibitor for the Treatment of Alzheimer's Disease.",Org Lett,2016,18,22,5780-5783,10.1021/acs.orglett.6b01793,,,,,2016-11-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27934506
39754620,,The link between eye movements and cognitive function in mild to moderate Alzheimer's disease.,Exp Brain Res,2025,243,1,39,10.1007/s00221-024-06957-x,,,,,2025-01-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39754620
27660047,,Robots to assist daily activities: views of older adults with Alzheimer's disease and their caregivers.,Int Psychogeriatr,2017,29,1,67-79,10.1017/S1041610216001435,,,,,2017-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27660047
38679260,,Design and in vitro evaluation of curcumin-loaded PLGA nanoparticle-embedded sodium alginate/gelatin 3D printed scaffolds for Alzheimer's disease.,Int J Biol Macromol,2024,268,Pt 2,131841,10.1016/j.ijbiomac.2024.131841,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38679260
39950960,,Insights from the eyes: a systematic review and meta-analysis of the intersection between eye-tracking and artificial intelligence in dementia.,Aging Ment Health,2025,29,8,1367-1375,10.1080/13607863.2025.2464704,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39950960
34926365,,Alzheimer's Association Project VITAL: A Florida Statewide Initiative Using Technology to Impact Social Isolation and Well-Being.,Front Public Health,2021,9,,720180,10.3389/fpubh.2021.720180,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34926365
32299272,,Caregiver perspectives on a smart home-based socially assistive robot for individuals with Alzheimer's disease and related dementia.,Disabil Rehabil Assist Technol,2020,15,7,789-798,10.1080/17483107.2020.1753831,,,,,2020-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32299272
29022501,,Nanotechnology in Personalized Medicine: A Promising Tool for Alzheimer's Disease Treatment.,Curr Med Chem,2018,25,35,4602-4615,10.2174/0929867324666171012112026,,,,,2018-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29022501
25370076,,The voices of Iris: Cinematic representations of the aged woman and Alzheimer's disease in Iris (2001).,Dementia (London),2016,15,5,1171-83,10.1177/1471301214556133,,,,,2016-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25370076
34121217,,Next of kin's experiences with and attitudes towards digital monitoring technology for ageing people with dementia in residential care facilities. A qualitative study based on the voices of next of kin and care providers.,Scand J Caring Sci,2022,36,4,1094-1103,10.1111/scs.13009,,,,,2022-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34121217
36136955,,Smart home automation technology to support caring of individuals with Alzheimer's disease and related dementia: an early intervention framework.,Disabil Rehabil Assist Technol,2024,19,3,779-789,10.1080/17483107.2022.2125088,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36136955
35396151,,Helping the Helpers - A research protocol for user-centered technology to aid caregiver management of medications for people with Alzheimer's disease and related dementias.,Res Social Adm Pharm,2022,18,9,3680-3686,10.1016/j.sapharm.2022.03.014,,,,,2022-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35396151
33652485,,[The Use of Artificial Intelligence in Alzheimer's Disease - Personalized Diagnostics and Therapy].,Psychiatr Prax,2021,48,S 01,S31-S36,10.1055/a-1369-3133,,,,,2021-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33652485
40953604,,Cognitive impairment assessment using eye-tracking: multilevel saccade paradigms with differential analysis and attention-based neural networks.,Physiol Meas,2025,46,9,,10.1088/1361-6579/ae06ed,,,,,2025-09-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40953604
33715653,,Are people with mild dementia able to (re)learn how to use technology? A literature review.,Int Psychogeriatr,2022,34,2,113-128,10.1017/S1041610221000016,,,,,2022-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33715653
32938351,,"The Pathogenesis Mechanism, Structure Properties, Potential Drugs and Therapeutic Nanoparticles against the Small Oligomers of Amyloid-β.",Curr Top Med Chem,2021,21,2,151-167,10.2174/1568026620666200916123000,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32938351
38301421,,"Dual regulatory effects of neferine on amyloid-β and tau aggregation studied by in silico, in vitro, and lab-on-a-chip technology.",Biomed Pharmacother,2024,172,,116226,10.1016/j.biopha.2024.116226,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38301421
40587763,,Nanomedicine for Treating Major Brain Diseases: Advances and Future Directions.,Mol Pharm,2025,22,8,4413-4434,10.1021/acs.molpharmaceut.5c00277,,,,,2025-08-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40587763
40229339,,Validation of reading as a predictor of mild cognitive impairment.,Sci Rep,2025,15,1,12834,10.1038/s41598-025-94583-0,,,,,2025-04-14T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40229339
35778717,,Proteomics-based investigation of cerebrovascular molecular mechanisms in cerebral amyloid angiopathy by the FFPE-LMD-PCT-SWATH method.,Fluids Barriers CNS,2022,19,1,56,10.1186/s12987-022-00351-x,,,,,2022-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35778717
39481020,,AI-Enabled Ultra-large Virtual Screening Identifies Potential Inhibitors of Choline Acetyltransferase for Theranostic Purposes.,ACS Chem Neurosci,2024,15,22,4156-4170,10.1021/acschemneuro.4c00361,,,,,2024-11-20T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39481020
34154542,,Overcoming barriers to the adoption of locating technologies in dementia care: a multi-stakeholder focus group study.,BMC Geriatr,2021,21,1,378,10.1186/s12877-021-02323-6,,,,,2021-06-21T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34154542
32317298,,"Recognition, collaboration and community: science fiction representations of robot carers in Robot &amp; Frank, Big Hero 6 and Humans.",Med Humanit,2021,47,1,95-102,10.1136/medhum-2019-011744,,,,,2021-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32317298
30877739,,[Bioinks and in vitro neurovascular unit production - New prospects in Alzheimer's disease research].,Hell J Nucl Med,2019,22 Suppl,,209-222,,,,,,2019-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30877739
33282809,,Can Mobile Technology Help Prevent the Burden of Dementia in Low- and Mid-Income Countries?,Front Public Health,2020,8,,554938,10.3389/fpubh.2020.554938,,,,,2020-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33282809
31127721,,Using Technology to Facilitate Fidelity Assessments: The Tele-STAR Caregiver Intervention.,J Med Internet Res,2019,21,5,e13599,10.2196/13599,,,,,2019-05-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31127721
34874691,,Functional Gallic Acid-Based Dendrimers as Synthetic Nanotools to Remodel Amyloid-β-42 into Noncytotoxic Forms.,ACS Appl Mater Interfaces,2021,13,50,59673-59682,10.1021/acsami.1c17823,,,,,2021-12-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34874691
28195514,,Blood-brain barrier-on-a-chip: Microphysiological systems that capture the complexity of the blood-central nervous system interface.,Exp Biol Med (Maywood),2017,242,17,1669-1678,10.1177/1535370217694100,,,,,2017-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28195514
39985292,,Identification of CXCR4 inhibitory activity in natural compounds using cheminformatics-guided machine learning algorithms.,Integr Biol (Camb),2025,17,,,10.1093/intbio/zyaf004,,,,,2025-01-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39985292
31470433,,Computational modeling of the effects of EEG volume conduction on functional connectivity metrics. Application to Alzheimer's disease continuum.,J Neural Eng,2019,16,6,066019,10.1088/1741-2552/ab4024,,,,,2019-10-29T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31470433
38646682,,A Review on Tau Targeting Biomimetics Nano Formulations: Novel Approach for Targeting Alzheimer's Diseases.,Cent Nerv Syst Agents Med Chem,2024,24,3,294-303,10.2174/0118715249289120240321065936,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38646682
27882654,,Digital technologies as truth-bearers in health care.,Nurs Philos,2017,18,1,,10.1111/nup.12161,,,,,2017-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27882654
34585227,,Using Digital Tools to Advance Alzheimer's Drug Trials During a Pandemic: The EU/US CTAD Task Force.,J Prev Alzheimers Dis,2021,8,4,513-519,10.14283/jpad.2021.36,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34585227
29120438,,Four ethical priorities for neurotechnologies and AI.,Nature,2017,551,7679,159-163,10.1038/551159a,,,,,2017-11-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29120438
39190656,,A reproducible approach for the use of aptamer libraries for the identification of Aptamarkers for brain amyloid deposition based on plasma analysis.,PLoS One,2024,19,8,e0307678,10.1371/journal.pone.0307678,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39190656
33416548,,Using Signs and Symbols to Label Hospital Patients with a Dementia Diagnosis: Help or Hindrance to Care?,Narrat Inq Bioeth,2020,10,1,49-61,10.1353/nib.2020.0026,,,,,2020-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33416548
30033861,,Dialogue Systems and Conversational Agents for Patients with Dementia: The Human-Robot Interaction.,Rejuvenation Res,2019,22,2,109-120,10.1089/rej.2018.2075,,,,,2019-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30033861
26473367,,Inhibition of BACE1 Activity by a DNA Aptamer in an Alzheimer's Disease Cell Model.,PLoS One,2015,10,10,e0140733,10.1371/journal.pone.0140733,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26473367
36285632,,New insight into brain disease therapy: nanomedicines-crossing blood-brain barrier and extracellular space for drug delivery.,Expert Opin Drug Deliv,2022,19,12,1618-1635,10.1080/17425247.2022.2139369,,,,,2022-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36285632
32516958,,Social Participation in Relation to Technology Use and Social Deprivation: A Mixed Methods Study Among Older People with and without Dementia.,Int J Environ Res Public Health,2020,17,11,,10.3390/ijerph17114022,,,,,2020-06-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32516958
30770466,,"VisMET: a passive, efficient, and sensitive assessment of visuospatial memory in healthy aging, mild cognitive impairment, and Alzheimer's disease.",Learn Mem,2019,26,3,93-100,10.1101/lm.048124.118,,,,,2019-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30770466
29786461,,Gender and diagnostic impact on everyday technology use: a differential item functioning (DIF) analysis of the Everyday Technology Use Questionnaire (ETUQ).,Disabil Rehabil,2019,41,22,2688-2694,10.1080/09638288.2018.1472816,,,,,2019-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29786461
32503429,,"Perceived risks, concession travel pass access and everyday technology use for out-of-home participation: cross-sectional interviews among older people in the UK.",BMC Geriatr,2020,20,1,192,10.1186/s12877-020-01565-0,,,,,2020-06-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32503429
38269841,,LIV Well when Life Is Limited: Technology to Support Independence at Home.,Stud Health Technol Inform,2024,310,,439-443,10.3233/SHTI231003,,,,,2024-01-25T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38269841
40450660,,Targeting Alzheimer's disease pathology: influence of nano-based drug delivery systems loaded with a combination of herbal and synthetic drugs.,Expert Opin Drug Deliv,2025,22,8,1155-1170,10.1080/17425247.2025.2513440,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40450660
31913734,,Challenges in the provision of digital technologies to elderly with dementia to support ageing in place: a case study of a Swedish municipality.,Disabil Rehabil Assist Technol,2021,16,7,758-768,10.1080/17483107.2019.1710774,,,,,2021-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31913734
24339078,,Learning and using technology in intertwined processes: a study of people with mild cognitive impairment or Alzheimer's disease.,Dementia (London),2014,13,5,662-77,10.1177/1471301213481224,,,,,2014-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/24339078
39631514,,Microfluidics in neural extracellular vesicles characterization for early Alzheimer's disease diagnosis.,Mol Cell Neurosci,2025,132,,103982,10.1016/j.mcn.2024.103982,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39631514
33081987,,"Synthesis of 17β-hydroxysteroid dehydrogenase type 10 steroidal inhibitors: Selectivity, metabolic stability and enhanced potency.",Eur J Med Chem,2021,209,,112909,10.1016/j.ejmech.2020.112909,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33081987
30382303,,Accuracy and generalization capability of an automatic method for the detection of typical brain hypometabolism in prodromal Alzheimer disease.,Eur J Nucl Med Mol Imaging,2019,46,2,334-347,10.1007/s00259-018-4197-7,,,,,2019-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30382303
32019621,,Brain health INnovation Diplomacy: a model binding diverse disciplines to manage the promise and perils of technological innovation.,Int Psychogeriatr,2020,32,8,955-979,10.1017/S1041610219002266,,,,,2020-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32019621
32920634,,The Sars-Cov-2 Pandemic and the Brave New Digital World of Environmental Enrichment to Prevent Brain Aging and Cognitive Decline.,J Prev Alzheimers Dis,2020,7,4,294-298,10.14283/jpad.2020.39,,,,,2020-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32920634
25714385,,Resonant oscillation language of a futuristic nano-machine-module: eliminating cancer cells & Alzheimer aβ plaques.,Curr Top Med Chem,2015,15,6,534-41,10.2174/1568026615666150225101155,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/25714385
24077430,,"Sleep in frontotemporal dementia is equally or possibly more disrupted, and at an earlier stage, when compared to sleep in Alzheimer's disease.",J Alzheimers Dis,2014,38,1,85-91,10.3233/JAD-122014,,,,,2014-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/24077430
30646380,,Development of a Group Judgment Process for Forecasts of Health Care Innovations.,JAMA Netw Open,2018,1,7,e185108,10.1001/jamanetworkopen.2018.5108,,,,,2018-11-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30646380
31256141,,Long-Term Impact of Intelligent Monitoring Technology on People with Cognitive Impairment: An Observational Study.,J Alzheimers Dis,2019,70,3,757-792,10.3233/JAD-190423,,,,,2019-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31256141
30663871,,Capillary electrophoresis integrated immobilized enzyme reactor for kinetic and inhibition assays of β-secretase as the Alzheimer's disease drug target.,J Sep Sci,2019,42,5,1067-1076,10.1002/jssc.201800947,,,,,2019-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30663871
40577176,,[Novel prospects for early diagnosis of cognitive impairment using Eye-tracking technology].,Zh Nevrol Psikhiatr Im S S Korsakova,2025,125,6,13-20,10.17116/jnevro202512506113,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40577176
27936876,,ICT-based applications to improve social health and social participation in older adults with dementia. A systematic literature review.,Aging Ment Health,2017,21,1,58-65,10.1080/13607863.2016.1262818,,,,,2017-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27936876
28827785,,A highly sensitive plasma-based amyloid-β detection system through medium-changing and noise cancellation system for early diagnosis of the Alzheimer's disease.,Sci Rep,2017,7,1,8882,10.1038/s41598-017-09370-3,,,,,2017-08-21T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28827785
37399991,,Identification of tau-tubulin kinase 1 inhibitors by microfluidics-based mobility shift assay from a kinase inhibitor library.,SLAS Discov,2023,28,8,385-393,10.1016/j.slasd.2023.06.003,,,,,2023-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37399991
32360492,,Functional characterization of multifunctional ligands targeting acetylcholinesterase and alpha 7 nicotinic acetylcholine receptor.,Biochem Pharmacol,2020,177,,114010,10.1016/j.bcp.2020.114010,,,,,2020-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32360492
30913789,,Detection of Amyloid β Using a Poly-L-Lysine Mediated Nanobiosensor.,J Nanosci Nanotechnol,2019,19,8,4791-4794,10.1166/jnn.2019.16692,,,,,2019-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30913789
28110736,,Alzheimer's disease detection via automatic 3D caudate nucleus segmentation using coupled dictionary learning with level set formulation.,Comput Methods Programs Biomed,2016,137,,329-339,10.1016/j.cmpb.2016.09.007,,,,,2016-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28110736
32717612,,Synthesis and biological evaluation of novel quinazoline-triazole hybrid compounds with potential use in Alzheimer's disease.,Bioorg Med Chem Lett,2020,30,18,127404,10.1016/j.bmcl.2020.127404,,,,,2020-09-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32717612
39231452,,Eye-Tracking-Based Cognitive Assessment Efficiently Detects Mild Cognitive Decline in the Predementia Stage.,Dement Geriatr Cogn Disord,2025,54,1,29-39,10.1159/000541235,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39231452
31140235,,Improved automated synthesis of [18F]FINH-Me via direct radio-fluorination and quality control for Aβ-amyloid imaging.,Q J Nucl Med Mol Imaging,2021,65,3,276-281,10.23736/S1824-4785.19.03163-7,,,,,2021-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31140235
27075107,,Can the everyday technology use questionnaire predict overall functional level among older adults with mild cognitive impairment or mild-stage alzheimer's disease? - a pilot study.,Scand J Caring Sci,2017,31,1,201-209,10.1111/scs.12330,,,,,2017-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27075107
26739328,,Evaluation of software tools for automated identification of neuroanatomical structures in quantitative β-amyloid PET imaging to diagnose Alzheimer's disease.,Eur J Nucl Med Mol Imaging,2016,43,6,1077-87,10.1007/s00259-015-3300-6,,,,,2016-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26739328
28351483,,Surface modified nano-lipid drug conjugates of positive allosteric modulators of M1 muscarinic acetylcholine receptor for the treatment of Alzheimer's disease.,Med Hypotheses,2017,101,,17-22,10.1016/j.mehy.2017.01.026,,,,,2017-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28351483
26294602,,Use of Robotic Pets in Providing Stimulation for Nursing Home Residents with Dementia.,Stud Health Technol Inform,2015,217,,1009-12,,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26294602
26213933,,Towards Semi-Automatic Artifact Rejection for the Improvement of Alzheimer's Disease Screening from EEG Signals.,Sensors (Basel),2015,15,8,17963-76,10.3390/s150817963,,,,,2015-07-23T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26213933
31331116,,Multicomponent Synthesis of Polyphenols and their in vitro Evaluation as Potential β-Amyloid Aggregation Inhibitors.,Molecules,2019,24,14,,10.3390/molecules24142636,,,,,2019-07-19T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31331116
31706404,,"Technology, ageing and human rights: Challenges for an ageing world.",Int J Law Psychiatry,2019,66,,101449,10.1016/j.ijlp.2019.101449,,,,,2019-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31706404
27195530,,"Effectiveness of a social robot, ""Paro,"" in a VA long-term care setting.",Psychol Serv,2016,13,3,292-299,10.1037/ser0000080,,,,,2016-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27195530
29218401,,Using multimedia information and communication technology (ICT) to provide added value to reminiscence therapy for people with dementia : Lessons learned from three field studies.,Z Gerontol Geriatr,2018,51,1,9-15,10.1007/s00391-017-1347-7,,,,,2018-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29218401
40198478,,Self-assembly and 3D Bioprinting of Neurospheres and Evaluation of Caffeine and Photobiomodulation Effects in an Alzheimer's Disease In Vitro Model.,Stem Cell Rev Rep,2025,21,4,988-1000,10.1007/s12015-025-10850-7,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40198478
34786930,,Coassembled Chitosan-Hyaluronic Acid Nanoparticles as a Theranostic Agent Targeting Alzheimer's β-Amyloid.,ACS Appl Mater Interfaces,2021,13,47,55879-55889,10.1021/acsami.1c17267,,,,,2021-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34786930
29616710,,Letter to editor: Nanorobots the Future of Neurology: A Perspective on Alzheimer's Disease.,J Prev Alzheimers Dis,2018,5,2,155-156,10.14283/jpad.2018.6,,,,,2018-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29616710
40232896,,A Multimodal Approach for Early Identification of Mild Cognitive Impairment and Alzheimer's Disease With Fusion Network Using Eye Movements and Speech.,IEEE Trans Neural Syst Rehabil Eng,2025,33,,1449-1459,10.1109/TNSRE.2025.3561043,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40232896
39931854,,Discovery of Selective β-Secretase (BACE-1) Inhibitors by the Solid-Phase Synthesis of Small Molecular-sized Peptides.,Curr Alzheimer Res,2024,21,10,723-734,10.2174/0115672050336253241227102506,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39931854
40247149,,Spatiotemporal coarse-to-fine diffusion model for automatic brain network generation.,Med Phys,2025,52,7,e17833,10.1002/mp.17833,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40247149
28048988,,[Improving the quality of life of residents].,Rev Infirm,2017,66,227,25-26,10.1016/j.revinf.2016.11.009,,,,,2017-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28048988
28629051,,"Novel biomimetic composite material for potentiometric screening of acetylcholine, a neurotransmitter in Alzheimer's disease.",Mater Sci Eng C Mater Biol Appl,2017,79,,541-549,10.1016/j.msec.2017.05.098,,,,,2017-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28629051
39639110,,AlzGenPred - CatBoost-based gene classifier for predicting Alzheimer's disease using high-throughput sequencing data.,Sci Rep,2024,14,1,30294,10.1038/s41598-024-82208-x,,,,,2024-12-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39639110
40469061,,Oculomotor behaviors during visual short-term memory binding in healthy aging.,Neuropsychol Dev Cogn B Aging Neuropsychol Cogn,2025,32,5,765-785,10.1080/13825585.2025.2510925,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40469061
36796520,,A novel autotrophic denitrification and nitrification integrated constructed wetland process for marine aquaculture wastewater treatment.,Chemosphere,2023,321,,138157,10.1016/j.chemosphere.2023.138157,,,,,2023-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36796520
40773740,,Developing an Equitable Machine Learning-Based Music Intervention for Older Adults At Risk for Alzheimer Disease: Protocol for Algorithm Development and Validation.,JMIR Res Protoc,2025,14,,e73711,10.2196/73711,,,,,2025-08-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40773740
29203452,,A spatio-temporal reference model of the aging brain.,Neuroimage,2018,169,,11-22,10.1016/j.neuroimage.2017.10.040,,,,,2018-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29203452
33187056,,"""What Doesn't Kill You Makes You Stronger"": Future Applications of Amyloid Aggregates in Biomedicine.",Molecules,2020,25,22,,10.3390/molecules25225245,,,,,2020-11-11T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33187056
40267876,,Discovery of fluorescent and theranostic probes for glycogen synthase kinase-3β in living cells and brain tissues: Detection and imaging in models of Alzheimer's disease.,Eur J Med Chem,2025,291,,117639,10.1016/j.ejmech.2025.117639,,,,,2025-07-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40267876
40705698,,Validation of an Automated Scoring Algorithm That Assesses Eye Exploration in a 3-Dimensional Virtual Reality Environment Using Eye-Tracking Sensors.,Sensors (Basel),2025,25,11,,10.3390/s25113331,,,,,2025-05-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40705698
40200446,,Applying Data Mining to Predict Perceived Benefits Risks of Robotics at Home for Dementia Caregiving Among African American Families.,Stud Health Technol Inform,2025,323,,61-65,10.3233/SHTI250049,,,,,2025-04-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40200446
31338783,,"A Showcase of Medical, Therapeutic and Pastime Uses of Virtual Reality (VR) and How (VR) Is Impacting the Dementia Sector.",Adv Exp Med Biol,2019,1156,,135-141,10.1007/978-3-030-19385-0_10,,,,,2019-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31338783
