AUTHOR	TITLE	JOURNAL	LANGUANGE	DOCTYPE	KEYWORDS	ABSTRACT	AFFILIATION	DOI	PUBYEAR	PUBVOL	PUBISSUE	FPAGE	LPAGE	ARTNUMBER	PAGENUM
Balbi, Matilde; Blackmore, Daniel; Padmanabhan, Pranesh; Götz, Jürgen	Ultrasound-Mediated Bioeffects in Senescent Mice and Alzheimer’s Mouse Models	Brain Sciences	EN	Review	amyloid; long-term potentiation; low-intensity ultrasound; mechanosensory receptor; neurogenesis; neuromodulation; NMDA receptor (NR); senescence; Tau	Ultrasound is routinely used for a wide range of diagnostic imaging applications. However, given that ultrasound can operate over a wide range of parameters that can all be modulated, its applicability extends far beyond the bioimaging field. In fact, the modality has emerged as a hybrid technology that effectively assists drug delivery by transiently opening the blood–brain barrier (BBB) when combined with intravenously injected microbubbles, and facilitates neuromodulation. Studies in aged mice contributed to an insight into how low-intensity ultrasound brings about its neuromodulatory effects, including increased synaptic plasticity and improved cognitive functions, with a potential role for neurogenesis and the modulation of NMDA receptor-mediated neuronal signalling. This work is complemented by studies in mouse models of Alzheimer’s disease (AD), a form of pathological ageing. Here, ultrasound was mainly employed as a BBB-opening tool that clears protein aggregates via microglial activation and neuronal autophagy, thereby restoring cognition. We discuss the currently available ultrasound approaches and how studies in senescent mice are relevant for AD and can accelerate the application of low-intensity ultrasound in the clinic.	Queensland Brain Institute, The University of Queensland, Brisbane, QLD 4072, Australia	10.3390/brainsci12060775	2022	12	6	-	-	775	-
Whitmore, Clayton; Haynes, Justin; Behof, William; Rosenberg, Adam; Tantawy, Mohammed; Hachey, Brian; Wadzinski, Brian; Spiller, Benjamin; Peterson, Todd; Paffenroth, Krista; Harrison, Fiona; Beelman, Robert; Wijesinghe, Printha; Matsubara, Joanne; Pham, Wellington	Longitudinal Consumption of Ergothioneine Reduces Oxidative Stress and Amyloid Plaques and Restores Glucose Metabolism in the 5XFAD Mouse Model of Alzheimer’s Disease	Pharmaceuticals	EN	Article	ergothioneine; ROS; PET; Alzheimer; oxidative stress; 5XFAD	Background: Ergothioneine (ERGO) is a unique antioxidant and a rare amino acid available in fungi and various bacteria but not in higher plants or animals. Substantial research data indicate that ERGO is a physiological antioxidant cytoprotectant. Different from other antioxidants that need to breach the blood–brain barrier to enter the brain parenchyma, a specialized transporter called OCTN1 has been identified for transporting ERGO to the brain. Purpose: To assess whether consumption of ERGO can prevent the progress of Alzheimer’s disease (AD) on young (4-month-old) 5XFAD mice. Methods and materials: Three cohorts of mice were tested in this study, including ERGO-treated 5XFAD, non-treated 5XFAD, and WT mice. After the therapy, the animals went through various behavioral experiments to assess cognition. Then, mice were scanned with PET imaging to evaluate the biomarkers associated with AD using [11C]PIB, [11C]ERGO, and [18F]FDG radioligands. At the end of imaging, the animals went through cardiac perfusion, and the brains were isolated for immunohistology. Results: Young (4-month-old) 5XFAD mice did not show a cognitive deficit, and thus, we observed modest improvement in the treated counterparts. In contrast, the response to therapy was clearly detected at the molecular level. Treating 5XFAD mice with ERGO resulted in reduced amyloid plaques, oxidative stress, and rescued glucose metabolism. Conclusions: Consumption of high amounts of ERGO benefits the brain. ERGO has the potential to prevent AD. This work also demonstrates the power of imaging technology to assess response during therapy.	Vanderbilt University Institute of Imaging Science, Vanderbilt University Medical Center, Nashville, TN 37232, USA	10.3390/ph15060742	2022	15	6	-	-	742	-
Chen, Shu-Mei; Hsu, Tsung-Chin; Chew, Chee-Ho; Huang, Wan-Ting; Chen, Amanda; Lin, Yung-Feng; Eddarkaoui, Sabiha; Buee, Luc; Chen, Chien-Chung	Microtube Array Membrane Encapsulated Cell Therapy: A Novel Platform Technology Solution for Treatment of Alzheimer’s Disease	International Journal of Molecular Sciences	EN	Article	neurodegenerative disease; Alzheimer’s disease (AD); passive immunotherapy; encapsulated cell therapy; microtube array membrane (MTAMs)	Alzheimer’s disease is the most frequent form of dementia in aging population and is presently the world’s sixth largest cause of mortality. With the advancement of therapies, several solutions have been developed such as passive immunotherapy against these misfolded proteins, thereby resulting in the clearance. Within this segment, encapsulated cell therapy (ECT) solutions that utilize antibody releasing cells have been proposed with a multitude of techniques under development. Hence, in this study, we utilized our novel and patented Microtube Array Membranes (MTAMs) as an encapsulating platform system with anti-pTau antibody-secreting hybridoma cells to study the impact of it on Alzheimer’s disease. In vivo results revealed that in the water maze, the mice implanted with hybridoma cell MTAMs intracranially (IN) and subcutaneously (SC) showed improvement in the time spent the goal quadrant and escape latency. In passive avoidance, hybridoma cell loaded MTAMs (IN and SC) performed significantly well in step-through latency. At the end of treatment, animals with hybridoma cell loaded MTAMs had lower phosphorylated tau (pTau) expression than empty MTAMs had. Combining both experimental results unveiled that the clearance of phosphorylated tau might rescue the cognitive impairment associated with AD.	Department of Surgery, Division of Neurosurgery, School of Medicine, College of Medicine, Taipei Medical University, Taipei 11031, Taiwan	10.3390/ijms23126855	2022	23	12	-	-	6855	-
Muqaku, Besnik; Oeckl, Patrick	Peptidomic Approaches and Observations in Neurodegenerative Diseases	International Journal of Molecular Sciences	EN	Review	neurodegenerative diseases; peptidomics; cerebrospinal fluid; mass spectrometry	Mass spectrometry (MS), with its immense technological developments over the last two decades, has emerged as an unavoidable technique in analyzing biomolecules such as proteins and peptides. Its multiplexing capability and explorative approach make it a valuable tool for analyzing complex clinical samples concerning biomarker research and investigating pathophysiological mechanisms. Peptides regulate various biological processes, and several of them play a critical role in many disease-related pathological conditions. One important example in neurodegenerative diseases is the accumulation of amyloid-beta peptides (Aβ) in the brain of Alzheimer’s disease (AD) patients. When investigating brain function and brain-related pathologies, such as neurodegenerative diseases, cerebrospinal fluid (CSF) represents the most suitable sample because of its direct contact with the brain. In this review, we evaluate publications applying peptidomics analysis to CSF samples, focusing on neurodegenerative diseases. We describe the methodology of peptidomics analysis and give an overview of the achievements of CSF peptidomics over the years. Finally, publications reporting peptides regulated in AD are discussed.	German Center for Neurodegenerative Diseases (DZNE e.V.), 89081 Ulm, Germany	10.3390/ijms23137332	2022	23	13	-	-	7332	-
Szabó, Róbert; Rácz, Csaba; Dulf, Francisc	Bioavailability Improvement Strategies for Icariin and Its Derivates: A Review	International Journal of Molecular Sciences	EN	Review	bioavailability; complex formation; icariin; icariside II; icaritin; micelle; solubility improvement	In recent years, there has been considerable interest in icariin (ICA) and its derivates, icariside II (ICS) and icaritin (ICT), due to their wide range of potential applications in preventing cancer, cardiovascular disease, osteoporosis, delaying the effects of Alzheimer’s disease, treating erectile dysfunction, etc. However, their poor water solubility and membrane permeability, resulting in low bioavailability, dampens their potential beneficial effects. In this regard, several strategies have been developed, such as pharmaceutical technologies, structural transformations, and absorption enhancers. All these strategies manage to improve the bioavailability of the above-mentioned flavonoids, thus increasing their concentration in the desired places. This paper focuses on gathering the latest knowledge on strategies to improve bioavailability for enhancing the efficacy of icariin, icariside II, and icaritin. We conclude that there is an opportunity for many further improvements in this field. To the best of our knowledge, no such review articles scoping the bioavailability improvement of icariin and its derivates have been published to date. Therefore, this paper can be a good starting point for all those who want to deepen their understanding of the field.	Department of Environmental and Plant Protection, University of Agricultural Sciences and Veterinary Medicine Cluj-Napoca, Calea Mănăştur 3-5, 400372 Cluj-Napoca, Romania	10.3390/ijms23147519	2022	23	14	-	-	7519	-
Kabanova, Anna; Cavani, Elena; Logothetis, Nikos; Eschenko, Oxana	Feasibility of Canine Adenovirus Type 2 (CAV2) Based Vector for the Locus Coeruleus Optogenetic Activation in Non-Transgenic Rats: Implications for Functional Studies	Brain Sciences	EN	Article	locus coeruleus; optogenetics; channel-rhodopsin; immunohistochemistry; non-transgenic rat; CAV2 virus; norepinephrine; retrograde tracing; PRSx8 promoter	The locus coeruleus norepinephrine (LC-NE) system modulates many visceral and cognitive functions, while LC-NE dysfunction leads to neurological and neurodegenerative conditions such as sleep disorders, depression, ADHD, or Alzheimer’s disease. Innovative viral-vector and gene-engineering technology combined with the availability of cell-specific promoters enabled regional targeting and selective control over phenotypically specific populations of neurons. We transduced the LC-NE neurons in adult male rats by delivering the canine adenovirus type 2-based vector carrying the NE-specific promoter PRSx8 and a light-sensitive channelrhodopsin-2 receptor (ChR2) directly in the LC or retrogradely from the LC targets. The highest ChR2 expression level was achieved when the virus was delivered medially to the trigeminal pathway and ~100 μm lateral to the LC. The injections close or directly in the LC compromised the tissue integrity and NE cell phenotype. Retrograde labeling was more optimal given the transduction of projection-selective subpopulations. Our results highlight a limited inference of ChR2 expression from representative cases to the entire population of targeted cells. The actual fraction of manipulated neurons appears most essential for an adequate interpretation of the study outcome. The actual fraction of manipulated neurons appears most essential for an adequate interpretation of the study outcome. Thus, besides the cell-type specificity and the transduction efficiency, the between-subject variability in the proportion of the remaining viral-transduced targeted cell population must be considered in any functional connectivity study.	Department of Physiology of Cognitive Processes, Max Planck Institute for Biological Cybernetics, 72076 Tübingen, Germany	10.3390/brainsci12070904	2022	12	7	-	-	904	-
Elliott, Jonathan; Tinsley, Carolyn; Reynolds, Christina; Olson, Randall; Weymann, Kristianna; Au-Yeung, Wan-Tai; Wilkerson, Andrea; Kaye, Jeffrey; Lim, Miranda	Tunable White Light for Elders (TWLITE): A Protocol Demonstrating Feasibility and Acceptability for Deployment, Remote Data Collection, and Analysis of a Home-Based Lighting Intervention in Older Adults	Sensors	EN	Article	protocol; tunable light; sleep; Alzheimer’s; smart living applications	Sleep disturbances are common in older adults and may contribute to disease progression in certain populations (e.g., Alzheimer’s disease). Light therapy is a simple and cost-effective intervention to improve sleep. Primary barriers to light therapy are: (1) poor acceptability of the use of devices, and (2) inflexibility of current devices to deliver beyond a fixed light spectrum and throughout the entirety of the day. However, dynamic, tunable lighting integrated into the native home lighting system can potentially overcome these limitations. Herein, we describe our protocol to implement a whole-home tunable lighting system installed throughout the homes of healthy older adults already enrolled in an existing study with embedded home assessment platforms (Oregon Center for Aging & Technology—ORCATECH). Within ORCATECH, continuous data on room location, activity, sleep, and general health parameters are collected at a minute-to-minute resolution over years of participation. This single-arm longitudinal protocol collected participants’ light usage in addition to ORCATECH outcome measures over a several month period before and after light installation. The protocol was implemented with four subjects living in three ORCATECH homes. Technical/usability challenges and feasibility/acceptability outcomes were explored. The successful implementation of our protocol supports the feasibility of implementing and integrating tunable whole-home lighting systems into an automated home-based assessment platform for continuous data collection of outcome variables, including long-term sleep measures. Challenges and iterative approaches are discussed. This protocol will inform the implementation of future clinical intervention trials using light therapy in patients at risk for developing Alzheimer’s disease and related conditions.	VA Portland Health Care System, Research Service, Portland, OR 97239, USA	10.3390/s22145372	2022	22	14	-	-	5372	-
Dulewicz, Maciej; Kulczyńska-Przybik, Agnieszka; Mroczko, Piotr; Kornhuber, Johannes; Lewczuk, Piotr; Mroczko, Barbara	Biomarkers for the Diagnosis of Alzheimer’s Disease in Clinical Practice: The Role of CSF Biomarkers during the Evolution of Diagnostic Criteria	International Journal of Molecular Sciences	EN	Review	Alzheimer’s disease; biomarkers; clinical and research criteria	Alzheimer’s disease (AD) is a progressive condition and the most common cause of dementia worldwide. The neuropathological changes characteristic of the disorder can be successfully detected before the development of full-blown AD. Early diagnosis of the disease constitutes a formidable challenge for clinicians. CSF biomarkers are the in vivo evidence of neuropathological changes developing in the brain of dementia patients. Therefore, measurement of their concentrations allows for improved accuracy of clinical diagnosis. Moreover, AD biomarkers may provide an indication of disease stage. Importantly, the CSF biomarkers of AD play a pivotal role in the new diagnostic criteria for the disease, and in the recent biological definition of AD by the National Institute on Aging, NIH and Alzheimer’s Association. Due to the necessity of collecting CSF by lumbar puncture, the procedure seems to be an important issue not only from a medical, but also a legal, viewpoint. Furthermore, recent technological advances may contribute to the automation of AD biomarkers measurement and may result in the establishment of unified cut-off values and reference limits. Moreover, a group of international experts in the field of AD biomarkers have developed a consensus and guidelines on the interpretation of CSF biomarkers in the context of AD diagnosis. Thus, technological advancement and expert recommendations may contribute to a more widespread use of these diagnostic tests in clinical practice to support a diagnosis of mild cognitive impairment (MCI) or dementia due to AD. This review article presents up-to-date data regarding the usefulness of CSF biomarkers in routine clinical practice and in biomarkers research.	Department of Neurodegeneration Diagnostics, Medical University of Bialystok, 15-269 Bialystok, Poland	10.3390/ijms23158598	2022	23	15	-	-	8598	-
Neves, Paulo; Simões, João; Costa, Ricardo; Pimenta, Luís; Gonçalves, Norberto; Albuquerque, Carlos; Cunha, Carlos; Zdravevski, Eftim; Lameski, Petre; Garcia, Nuno; Pires, Ivan	Thought on Food: A Systematic Review of Current Approaches and Challenges for Food Intake Detection	Sensors	EN	Review	food intake detection; biosensors; neural networks; image processing; nutrition	Nowadays, individuals have very stressful lifestyles, affecting their nutritional habits. In the early stages of life, teenagers begin to exhibit bad habits and inadequate nutrition. Likewise, other people with dementia, Alzheimer’s disease, or other conditions may not take food or medicine regularly. Therefore, the ability to monitor could be beneficial for them and for the doctors that can analyze the patterns of eating habits and their correlation with overall health. Many sensors help accurately detect food intake episodes, including electrogastrography, cameras, microphones, and inertial sensors. Accurate detection may provide better control to enable healthy nutrition habits. This paper presents a systematic review of the use of technology for food intake detection, focusing on the different sensors and methodologies used. The search was performed with a Natural Language Processing (NLP) framework that helps screen irrelevant studies while following the PRISMA methodology. It automatically searched and filtered the research studies in different databases, including PubMed, Springer, ACM, IEEE Xplore, MDPI, and Elsevier. Then, the manual analysis selected 30 papers based on the results of the framework for further analysis, which support the interest in using sensors for food intake detection and nutrition assessment. The mainly used sensors are cameras, inertial, and acoustic sensors that handle the recognition of food intake episodes with artificial intelligence techniques. This research identifies the most used sensors and data processing methodologies to detect food intake.	School of Technology, Polytechnic Institute of Castelo Branco, 6000-767 Castelo Branco, Portugal	10.3390/s22176443	2022	22	17	-	-	6443	-
Coelho, Ana; Luís, Inês; Marques, Ana; Pessoa, Cláudia; Daccak, Diana; Silva, Maria; Simões, Manuela; Reboredo, Fernando; Pessoa, Maria; Legoinha, Paulo; Galhano, Carlos; Regato, Mariana; Regato, José; Dias, João; Beja, Nuno; Guerreiro, Idália; Ramalho, José; Campos, Paula; Pais, Isabel; Semedo, José; Lidon, Fernando	Mineral Interaction in Biofortified Tomatoes (Lycopersicum esculentum L.) with Magnesium	Biology and Life Sciences Forum	EN	Proceeding Paper	biofortification; H1534 variety; Lycopersicum esculentum L.; mineral interaction; natural enrichment with magnesium	Magnesium is considered an essential nutrient for humans, where about 60% of Mg plays an important role in skeletal development. However, its deficiency can trigger several health pathologies (namely, asthma, Alzheimer’s disease, hypertension, and type-2 diabetes). In plants, Mg is especially important, being involved in protein synthesis and correlated with chlorophyll pigments. Its deficiency can compromise photosynthesis and can also lead to shorter roots and necrotic zones in leaves. Mineral deficiency (namely, Mg) in plants can lead to a global problem considering the increase in human population and the need to produce more food that nutritionally meets human needs, being necessary to adopt new technology and approaches. In this context, this study aimed to understand the mineral interactions with Mg biofortification in Lycopersicum esculentum (H1534 variety). Biofortification was promoted during the life cycle of the culture throughout six leaf applications with four concentrations (4%, 8%, 12%, and 16%) of MgSO4, equivalent to 702, 1404, 2106, and 2808 g.ha−1. At harvest, 4% MgSO4 treatment showed the highest content of Mg and P and the lowest content of Fe and Zn. Additionally, the highest treatment showed the lowest content of Mg and, on the other hand, the highest content of Fe. In conclusion, despite the synergistic and antagonistic relationships between minerals in the different concentrations of Mg applied, there were no significant changes in total soluble solids content in the fruits.	Earth Sciences Department, Faculdade de Ciências e Tecnologia, Universidade Nova de Lisboa, 2829-516 Caparica, Portugal	10.3390/IECHo2022-12509	2022	16	1	-	-	16	-
Wuli, Wei; Lin, Shinn-Zong; Chen, Shee-Ping; Tannous, Bakhos; Huang, Wen-Sheng; Woon, Peng; Wu, Yang-Chang; Yang, Hsueh-Hui; Chen, Yi-Cheng; Fleming, Renata; Rogers, Jack; Cahill, Catherine; Ho, Tsung-Jung; Chiou, Tzyy-Wen; Harn, Horng-Jyh	Targeting PSEN1 by lnc-CYP3A43-2/miR-29b-2-5p to Reduce β Amyloid Plaque Formation and Improve Cognition Function	International Journal of Molecular Sciences	EN	Article	n-butylidenephthalide; Alzheimer’s disease; miR-29b-2-5p; Presenilin1; β-amyloid plaque	Presenilin-1 (PSEN1) is a crucial subunit within the γ-secretase complex and regulates β-amyloid (Aβ) production. Accumulated evidence indicates that n-butylidenephthalide (BP) acts effectively to reduce Aβ levels in neuronal cells that are derived from trisomy 21 (Ts21) induced pluripotent stem cells (iPSCs). However, the mechanism underlying this effect remains unclear. This article aims to investigate the possible mechanisms through which BP ameliorates the development of Alzheimer’s disease (AD) and verify the effectiveness of BP through animal experiments. Results from RNA microarray analysis showed that BP treatment in Ts21 iPSC-derived neuronal cells reduced long noncoding RNA (lncRNA) CYP3A43-2 levels and increased microRNA (miR)-29b-2-5p levels. Bioinformatics tool prediction analysis, biotin-labeled miR-29b-2-5p pull-down assay, and dual-luciferase reporter assay confirmed a direct negative regulatory effect for miRNA29b-2-5p on lnc-RNA-CYP3A43-2 and PSEN1. Moreover, BP administration improved short-term memory and significantly reduced Aβ accumulation in the hippocampus and cortex of 3xTg-AD mice but failed in miR-29b-2-5p mutant mice generated by CRISP/Cas9 technology. In addition, analysis of brain samples from patients with AD showed a decrease in microRNA-29b-2-5p expression in the frontal cortex region. Our results provide evidence that the LncCYP3A43-2/miR29-2-5p/PSEN1 network might be involved in the molecular mechanisms underlying BP-induced Aβ reduction.	Bioinnovation Center, Buddhist Tzu Chi Medical Foundation, Hualien 97002, Taiwan	10.3390/ijms231810554	2022	23	18	-	-	10554	-
Wang, Jiuhai; Gu, Yutian; Liu, Xu; Fan, Yadi; Zhang, Yu; Yi, Changqing; Cheng, Changming; Yang, Mo	Near-Infrared Photothermally Enhanced Photo-Oxygenation for Inhibition of Amyloid-β Aggregation Based on RVG-Conjugated Porphyrinic Metal–Organic Framework and Indocyanine Green Nanoplatform	International Journal of Molecular Sciences	EN	Article	amyloid-β; neurodegenerative diseases; central nervous system (CNS); Alzheimer’s disease; metal–organic framework; near-infrared phototherapy; brain-targeting; photo-oxygenation; porphyrinic nanoparticles	Amyloid aggregation is associated with many neurodegenerative diseases such as Alzheimer’s disease (AD). The current technologies using phototherapy for amyloid inhibition are usually photodynamic approaches based on evidence that reactive oxygen species can inhibit Aβ aggregation. Herein, we report a novel combinational photothermally assisted photo-oxygenation treatment based on a nano-platform of the brain-targeting peptide RVG conjugated with the 2D porphyrinic PCN−222 metal–organic framework and indocyanine green (PCN−222@ICG@RVG) with enhanced photo-inhibition in Alzheimer’s Aβ aggregation. A photothermally assisted photo-oxygenation treatment based on PCN@ICG could largely enhance the photo-inhibition effect on Aβ42 aggregation and lead to much lower neurotoxicity upon near-infrared (NIR) irradiation at 808 nm compared with a single modality of photo-treatment in both cell-free and in vitro experiments. Generally, local photothermal heat increases the instability of Aβ aggregates and keeps Aβ in the status of monomers, which facilitates the photo-oxygenation process of generating oxidized Aβ monomers with low aggregation capability. In addition, combined with the brain-targeting peptide RVG, the PCN−222@ICG@RVG nanoprobe shows high permeability of the human blood–brain barrier (BBB) on a human brain-on-a-chip platform. The ex vivo study also demonstrates that NIR-activated PCN−222@ICG@RVG could efficiently dissemble Aβ plaques. Our work suggests that the combination of photothermal treatment with photo-oxygenation can synergistically enhance the inhibition of Aβ aggregation, which may boost NIR-based combinational phototherapy of AD in the future.	Department of Biomedical Engineering, The Hong Kong Polytechnic University, Hong Kong 999077, China	10.3390/ijms231810885	2022	23	18	-	-	10885	-
Alouani, Ali; Elfouly, Tarek	Traumatic Brain Injury (TBI) Detection: Past, Present, and Future	Biomedicines	EN	Review	traumatic brain injury; neuroimaging; electroencephalography; preprocessing; artifacts removal; detection; artificial intelligence	Traumatic brain injury (TBI) can produce temporary biochemical imbalance due to leaks through cell membranes or disruption of the axoplasmic flow due to the misalignment of intracellular neurofilaments. If untreated, TBI can lead to Alzheimer’s, Parkinson’s, or total disability. Mild TBI (mTBI) accounts for about about 90 percent of all TBI cases. The detection of TBI as soon as it happens is crucial for successful treatment management. Neuroimaging-based tests provide only a structural and functional mapping of the brain with poor temporal resolution. Such tests may not detect mTBI. On the other hand, the electroencephalogram (EEG) provides good spatial resolution and excellent temporal resolution of the brain activities beside its portability and low cost. The objective of this paper is to provide clinicians and scientists with a one-stop source of information to quickly learn about the different technologies used for TBI detection, their advantages and limitations. Our research led us to conclude that even though EEG-based TBI detection is potentially a powerful technology, it is currently not able to detect the presence of a mTBI with high confidence. The focus of the paper is to review existing approaches and provide the reason for the unsuccessful state of EEG-based detection of mTBI.	Electrical and Computer Engineering Department, College of Engineering, Tennessee Technological University, Cookeville, TN 38505, USA	10.3390/biomedicines10102472	2022	10	10	-	-	2472	-
Wu, Qian; Naeem, Abid; Zou, Jiamei; Yu, Chengqun; Wang, Yingjie; Chen, Jingbin; Ping, Yuhui	Isolation of Phenolic Compounds from Raspberry Based on Molecular Imprinting Techniques and Investigation of Their Anti-Alzheimer’s Disease Properties	Molecules	EN	Article	UPLC-Q-TOF-MS; molecular imprinting; raspberry; phenolic components; solid phase extraction; molecular docking; neuroinflammation	Alzheimer’s disease is the most common neurodegenerative disease, characterized by memory loss and cognitive dysfunction. Raspberry fruits contain polyphenols which have antioxidant and anti-inflammatory properties. In this study, we used molecular imprinting technology to efficiently isolate phenolic components from the raspberry ethyl acetate extracts. Six phenolic components (ellagic acid, tiliroside, kaempferol-3-o-rutoside, gallic acid, ferulic acid and vanillic acid) were identified by UPLC-Q-TOF-MS analysis. Molecular docking was used to predict the anti-inflammatory effects and anti-Alzheimer’s potential of these isolated compounds, which showed a good binding ability to diseases and related proteins. However, the binding energy and docking fraction of ellagic acid, tiliroside, and kaempferol-3-o-rutoside were better than those of gallic acid, ferulic acid and vanillic acid. Additionally, by studying the effects of these six phenolic components on the LPS-induced secretion of inflammatory mediators in murine microglial (BV2) cells, it was further demonstrated that they were all capable of inhibiting the secretion of NO, IL-6, TNF-α, and IL-1β to a certain extent. However, ellagic acid, tiliroside, and kaempferol-3-o-rutoside have better inhibitory effects compared to others. The results obtained suggest that the phenolic components extracted from ethyl acetate extracts of raspberry by molecularly imprinted polymers have the potential to inhibit the progression of Alzheimer’s disease.	College of Pharmacy, Jiangxi University of Traditional Chinese Medicine, 1688 Meiling Avenue, Nanchang 330004, China	10.3390/molecules27206893	2022	27	20	-	-	6893	-
Thabtah, Fadi; Ong, Swan; Peebles, David	Examining Cognitive Factors for Alzheimer’s Disease Progression Using Computational Intelligence	Healthcare	EN	Article	Alzheimer’s Disease (AD); clinical informatics; cognitive informatics; classification; dementia; machine learning; neuropsychological assessments	Prognosis of Alzheimer’s disease (AD) progression has been recognized as a challenging problem due to the massive numbers of cognitive, and pathological features recorded for patients and controls. While there have been many studies investigated the diagnosis of dementia using pathological characteristics, predicting the advancement of the disease using cognitive elements has not been heavily studied particularly using technologies like artificial intelligence and machine learning. This research aims at evaluating items of the Alzheimer’s Disease Assessment Scale-Cognitive 13 (ADAS-Cog-13) test to determine key cognitive items that influence the progression of AD. A methodology that consists of machine learning and feature selection (FS) techniques was designed, implemented, and then tested against real data observations (cases and controls) of the Alzheimer’s Disease Neuroimaging Initiative (ADNI) repository with a narrow scope on cognitive items of the ADAS-Cog-13 test. Results obtained by ten-fold cross validation and using dissimilar classification and FS techniques revealed that the decision tree algorithm produced classification models with the best performing results from the cognitive items. For ADAS-Cog-13 test, memory and learning features including word recall, delayed word recall and word recognition were the key items pinpointing to AD advancement. When these three cognitive items are processed excluding demographics by C4.5 algorithm the models derived showed 82.90% accuracy, 87.60% sensitivity and 78.20% specificity.	ASDTests, Auckland 0610, New Zealand	10.3390/healthcare10102045	2022	10	10	-	-	2045	-
Su, Ming-Tsan; Lu, Chen-Wen; Wu, Wen-Jhen; Jheng, Yong-Sin; Yang, Shieh-Yueh; Chuang, Wu-Chang; Lee, Ming-Chung; Wu, Chung-Hsin	Applications of Immunomagnetic Reduction Technology as a Biosensor in Therapeutic Evaluation of Chinese Herbal Medicine in Tauopathy Alleviation of an AD Drosophila Model	Biosensors	EN	Article	Alzheimer’s disease; tauopathy; immunomagnetic reduction; traditional herbal medicine; Drosophila melanogaster	Alzheimer’s disease (AD) is the most common form of dementia. The most convincing biomarkers in the blood for AD are currently β-amyloid (Aβ) and Tau protein because amyloid plaques and neurofibrillary tangles are pathological hallmarks in the brains of patients with AD. The development of assay technologies in diagnosing early-stage AD is very important. The study of human AD subjects is hindered by ethical and technical limitations. Thus, many studies have therefore turned to AD animal models, such as Drosophila melanogaster, to explore AD pathology. However, AD biomarkers such as Aβ and p-Tau protein in Drosophilamelanogaster occur at extremely low levels and are difficult to detect precisely. In this study, we applied the immunomagnetic reduction (IMR) technology of nanoparticles for the detection of p-Tau expressions in hTauR406W flies, an AD Drosophila model. Furthermore, we used IMR technology as a biosensor in the therapeutic evaluation of Chinese herbal medicines in hTauR406W flies with Tau-induced toxicity. To uncover the pathogenic pathway and identify therapeutic interventions of Chinese herbal medicines in Tau-induced toxicity, we modeled tauopathy in the notum of hTauR406W flies. Our IMR data showed that the selected Chinese herbal medicines can significantly reduce p-Tau expressions in hTauR406W flies. Using evidence of notal bristle quantification and Western blotting analysis, we confirmed the validity of the IMR data. Thus, we suggest that IMR can serve as a new tool for measuring tauopathy and therapeutic evaluation of Chinese herbal medicine in an AD Drosophila model.	School of Life Science, National Taiwan Normal University, Taipei 11677, Taiwan	10.3390/bios12100883	2022	12	10	-	-	883	-
Li, Xinrong; Chen, Shih-Chi; Ip, Jacque	Diverse and Composite Roles of miRNA in Non-Neuronal Cells and Neuronal Synapses in Alzheimer’s Disease	Biomolecules	EN	Review	Alzheimer’s disease; microRNA; astrocyte; microglia; cerebrovasculature; synapse	Neurons interact with astrocytes, microglia, and vascular cells. These interactions become unbalanced in disease states, resulting in damage to neurons and synapses, and contributing to cognitive impairment. Importantly, synaptic loss and synaptic dysfunction have been considered for years as a main pathological factor of cognitive impairment in Alzheimer’s disease (AD). Recently, miRNAs have emerged as essential regulators of physiological and pathological processes in the brain. Focusing on the role of miRNAs in regulating synaptic functions, as well as different cell types in the brain, offers opportunities for the early prevention, diagnosis, and potential treatment of AD-related cognitive impairment. Here, we review the recent research conducted on miRNAs regulating astrocytes, microglia, cerebrovasculature, and synaptic functions in the context of AD-related cognitive impairment. We also review potential miRNA-related biomarkers and therapeutics, as well as emerging imaging technologies relevant for AD research.	Department of Biomedical Engineering, City University of Hong Kong, Hong Kong 999077, China	10.3390/biom12101505	2022	12	10	-	-	1505	-
