pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url
38367359,,Restless legs syndrome in the dominant Parkinson's side related to subthalamic deep-brain stimulation.,Sleep Med,2024,115,,174-176,10.1016/j.sleep.2024.02.025,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38367359
37856692,,Analyses of the clinical factors and freezing of gait in association with the quality-of-life indexes in Parkinson's disease subjects with and without STN-DBS therapy.,Neurol Res,2024,46,3,207-212,10.1080/01616412.2023.2265250,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37856692
38457027,,Effects of subthalamic nucleus deep brain stimulation using different frequency programming paradigms on axial symptoms in advanced Parkinson's disease.,Acta Neurochir (Wien),2024,166,1,124,10.1007/s00701-024-06005-1,,,,,2024-03-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38457027
32031356,,Visualization of volume of tissue activated modeling in a clinical planning system for deep brain stimulation.,J Neurosurg Sci,2024,68,1,59-69,10.23736/S0390-5616.19.04827-6,,,,,2024-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32031356
40036044,,Biofunctionalized nanomaterials for Parkinson's disease theranostics: potential for efficient PD biomarker detection and effective therapy.,Biomater Sci,2025,13,9,2201-2234,10.1039/d5bm00179j,,,,,2025-04-29T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40036044
40730208,,ML-STIM: Machine Learning for SubThalamic nucleus Intraoperative Mapping.,J Neural Eng,2025,22,4,,10.1088/1741-2552/adf579,,,,,2025-08-12T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40730208
40099474,,Clinical and Imaging Correlates of Medication Reduction in Globus Pallidus Stimulation for Parkinson's Disease.,Mov Disord Clin Pract,2025,12,7,985-990,10.1002/mdc3.70042,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40099474
38959873,,A method for the synchronization of inertial sensor signals and local field potentials from deep brain stimulation systems.,Biomed Phys Eng Express,2024,10,5,,10.1088/2057-1976/ad5e83,,,,,2024-07-16T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38959873
40042096,,Delayed Normal Pressure Hydrocephalus after Deep Brain Stimulation in Parkinson's Disease.,Mov Disord Clin Pract,2025,12,5,681-686,10.1002/mdc3.70022,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40042096
39066023,,Exploring Spectrogram-Based Audio Classification for Parkinson's Disease: A Study on Speech Classification and Qualitative Reliability Verification.,Sensors (Basel),2024,24,14,,10.3390/s24144625,,,,,2024-07-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39066023
39721929,,Neurohistopathological findings of the brain parenchyma after long-term deep brain stimulation: Case series and systematic literature review.,Parkinsonism Relat Disord,2025,133,,107243,10.1016/j.parkreldis.2024.107243,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39721929
38748304,,Utility of diffusion tensor imaging and generalized q-sampling imaging for predicting short-term clinical effect of deep brain stimulation in Parkinson's disease.,Acta Neurochir (Wien),2024,166,1,217,10.1007/s00701-024-06096-w,,,,,2024-05-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38748304
38396358,,Interleaved Propofol-Ketamine Maintains DBS Physiology and Hemodynamic Stability: A Double-Blind Randomized Controlled Trial.,Mov Disord,2024,39,4,694-705,10.1002/mds.29746,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38396358
37462595,,A Systematic Review of Neurophysiology-Based Localization Techniques Used in Deep Brain Stimulation Surgery of the Subthalamic Nucleus.,Neuromodulation,2024,27,3,409-421,10.1016/j.neurom.2023.02.081,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37462595
39775342,,New insights on the regulators and inhibitors of RhoA-ROCK signalling in Parkinson's disease.,Metab Brain Dis,2025,40,1,90,10.1007/s11011-024-01500-x,,,,,2025-01-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39775342
38182935,,Attitudes Toward the Adoption of Remote Patient Monitoring and Artificial Intelligence in Parkinson's Disease Management: Perspectives of Patients and Neurologists.,Patient,2024,17,3,275-285,10.1007/s40271-023-00669-0,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38182935
38231548,,Information and Communication Technology for Managing Social Isolation and Loneliness Among People Living With Parkinson Disease: Qualitative Study of Barriers and Facilitators.,J Med Internet Res,2024,26,,e48175,10.2196/48175,,,,,2024-01-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38231548
39480713,,A Computational Study on the Activation of Neural Transmission in Deep Brain Stimulation.,IEEE Trans Biomed Eng,2025,72,3,1132-1147,10.1109/TBME.2024.3489799,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39480713
38795178,,Possible improvement of social adjustment after subthalamic deep brain stimulation in people with Parkinson's disease? A systematic review and meta-analysis.,J Neural Transm (Vienna),2024,131,10,1187-1198,10.1007/s00702-024-02787-x,,,,,2024-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38795178
38555666,,Benefits of subthalamic nucleus deep brain stimulation on visually-guided saccades depend on stimulation side and classic paradigm in Parkinson's disease.,Clin Neurophysiol,2024,162,,41-52,10.1016/j.clinph.2024.03.010,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38555666
38643635,,The connection of motor improvement after deep brain stimulation in Parkinson's disease and microstructural integrity of the substantia nigra and subthalamic nucleus.,Neuroimage Clin,2024,42,,103607,10.1016/j.nicl.2024.103607,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38643635
38446651,,Amplitude Adaptive Modulation of Neural Oscillations Over Long-Term Dynamic Conditions: A Computational Study.,IEEE Trans Neural Syst Rehabil Eng,2024,32,,1154-1163,10.1109/TNSRE.2024.3370948,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38446651
39617767,,Development of a remote therapeutic monitoring platform: applications for movement disorders.,Sci Rep,2024,14,1,29837,10.1038/s41598-024-80567-z,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39617767
38852085,,Anesthetic Effect on the Subthalamic Nucleus in Microelectrode Recording and Local Field Potential of Parkinson's Disease.,Neuromodulation,2025,28,3,414-424,10.1016/j.neurom.2024.04.002,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38852085
39353832,,Bioreactor-produced iPSCs-derived dopaminergic neuron-containing neural microtissues innervate and normalize rotational bias in a dose-dependent manner in a Parkinson rat model.,Neurotherapeutics,2024,21,5,e00436,10.1016/j.neurot.2024.e00436,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39353832
40355788,,Usefulness of 3T MR in surgical planning for deep brain stimulation surgery: a systematic literature review.,Neurosurg Rev,2025,48,1,415,10.1007/s10143-025-03561-7,,,,,2025-05-13T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40355788
39943307,,Activity and Behavioral Recognition Using Sensing Technology in Persons with Parkinson's Disease or Dementia: An Umbrella Review of the Literature.,Sensors (Basel),2025,25,3,,10.3390/s25030668,,,,,2025-01-23T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39943307
40942908,,Innovative Sensor-Based Approaches for Assessing Neurodegenerative Diseases: A Brief State-of-the-Art Review.,Sensors (Basel),2025,25,17,,10.3390/s25175476,,,,,2025-09-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40942908
38306648,,Risk factors for postoperative urinary retention after deep brain stimulation surgery: the role of the subthalamic nucleus.,J Neurosurg,2024,141,1,221-229,10.3171/2023.11.JNS231668,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38306648
38150531,,A Microfluidic High-Capacity Screening Platform for Neurological Disorders.,ACS Chem Neurosci,2024,15,2,236-244,10.1021/acschemneuro.3c00409,,,,,2024-01-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38150531
38385792,,7-Tesla Magnetic Resonance Imaging Scanning in Deep Brain Stimulation for Parkinson's Disease: Improving Visualization of the Dorsolateral Subthalamic Nucleus.,Mov Disord Clin Pract,2024,11,4,373-380,10.1002/mdc3.13982,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38385792
38228772,,Parkinson's disease detection based on features refinement through L1 regularized SVM and deep neural network.,Sci Rep,2024,14,1,1333,10.1038/s41598-024-51600-y,,,,,2024-01-16T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38228772
40188880,,Multi-day recordings and adaptive stimulation protocols for in-home collection of deep brain stimulation intracranial recordings.,J Neurosci Methods,2025,418,,110442,10.1016/j.jneumeth.2025.110442,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40188880
38507231,,A neoteric annotation on the advances in combination therapy for Parkinson's disease: nanocarrier-based combination approach and future anticipation. Part II: nanocarrier design and development in focus.,Expert Opin Drug Deliv,2024,21,3,437-456,10.1080/17425247.2024.2331216,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38507231
39043070,,Intraoperative DBS targeting of the globus pallidus internus by using motor evoked potentials.,J Neurol Sci,2024,463,,123141,10.1016/j.jns.2024.123141,,,,,2024-08-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39043070
39163186,,A Data-Driven Exploration and Prediction of Deep Brain Stimulation Effects on Gait in Parkinson's Disease.,IEEE J Biomed Health Inform,2025,29,7,4647-4658,10.1109/JBHI.2024.3446548,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39163186
40325753,,"Functioning, emotion, and pain perception of individuals with Parkinson's disease after deep brain stimulation surgery.",J Bodyw Mov Ther,2025,42,,763-768,10.1016/j.jbmt.2025.01.025,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40325753
39617935,,Neuronal activity features of the subthalamic nucleus associated with optimal deep brain stimulation electrode insertion path in Parkinson's disease.,Eur J Neurosci,2024,60,12,6987-7005,10.1111/ejn.16630,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39617935
39001075,,Differential Responses to Low- and High-Frequency Subthalamic Nucleus Deep Brain Stimulation on Sensor-Measured Components of Bradykinesia in Parkinson's Disease.,Sensors (Basel),2024,24,13,,10.3390/s24134296,,,,,2024-07-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39001075
40301455,,A swin transformer and CNN fusion framework for accurate Parkinson disease classification in MRI.,Sci Rep,2025,15,1,15117,10.1038/s41598-025-93671-5,,,,,2025-04-29T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40301455
38499137,,Enhancing Attentional Performance in Parkinson's Disease: The Impact of Combined Deep Brain Stimulation of the Substantia Nigra Pars Reticulata and the Subthalamic Nucleus.,Am J Med,2024,137,7,673-676,10.1016/j.amjmed.2024.03.019,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38499137
39089180,,Analysis of diffusion changes in cerebral tissues of Parki̇nson's patients who underwent subthalamic nucleus deep brain stimulation: Correlation of improvements in motor and neuropsychiatric symptoms.,Clin Neurol Neurosurg,2024,244,,108439,10.1016/j.clineuro.2024.108439,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39089180
39018311,,Machine learning for predicting cognitive decline within five years in Parkinson's disease: Comparing cognitive assessment scales with DAT SPECT and clinical biomarkers.,PLoS One,2024,19,7,e0304355,10.1371/journal.pone.0304355,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39018311
38996391,,"Deep brain stimulation in Latin America in comparison with the US and Europe in a real-world population: indications, demographics, techniques, technology, and adverse events.",J Neurosurg,2024,141,6,1587-1594,10.3171/2024.4.JNS23924,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38996391
36797194,,Pilot Study to Investigate the Use of In-Clinic Sensing to Identify Optimal Stimulation Parameters for Deep Brain Stimulation Therapy in Parkinson's Disease.,Neuromodulation,2024,27,3,509-519,10.1016/j.neurom.2023.01.006,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36797194
34357840,,Evaluation of the effect of bilateral subthalamic nucleus deep brain stimulation on fatigue in Parkinson's Disease as measured by the non-motor symptoms scale.,Br J Neurosurg,2024,38,3,712-715,10.1080/02688697.2021.1961681,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34357840
38354427,,Decreased brain volume may be associated with the occurrence of peri-lead edema in Parkinson's disease patients with deep brain stimulation.,Parkinsonism Relat Disord,2024,121,,106030,10.1016/j.parkreldis.2024.106030,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38354427
38308317,,A multicenter double-blind randomized crossover study comparing the impact of dorsal subthalamic nucleus deep brain stimulation versus standard care on apathy in Parkinson's disease: a study protocol.,Trials,2024,25,1,104,10.1186/s13063-024-07938-9,,,,,2024-02-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38308317
40274625,,Ventral STN stimulation is associated with improved axial motor outcomes in Parkinson's disease.,J Neural Transm (Vienna),2025,132,7,1031-1040,10.1007/s00702-025-02931-1,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40274625
38906529,,Exploring the local field potential signal from the subthalamic nucleus for phase-targeted auditory stimulation in Parkinson's disease.,Brain Stimul,2024,17,4,769-779,10.1016/j.brs.2024.06.007,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38906529
37086220,,Deep Brain Stimulation of Subthalamic Nucleus Improves Quality of Life in General and Mental Health Domains in Parkinson's Disease to the Level of the General Population.,Neuromodulation,2024,27,3,520-527,10.1016/j.neurom.2023.03.007,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37086220
40174417,,The third wheel or the game changer? How AI could team up with neurologists in Parkinson's care.,Parkinsonism Relat Disord,2025,134,,107797,10.1016/j.parkreldis.2025.107797,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40174417
38996612,,Subthalamic DBS does not restore deficits in corticospinal suppression during movement preparation in Parkinson's disease.,Clin Neurophysiol,2024,165,,107-116,10.1016/j.clinph.2024.06.002,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38996612
37555875,,Early-onset and late-onset Parkinson's disease exhibit a different profile of gait and posture features based on the Kinect.,Neurol Sci,2024,45,1,139-147,10.1007/s10072-023-07009-y,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37555875
39441208,,Comparison of the Burdens and Attitudes Between Standard and Web-Based Remote Programming for Deep Brain Stimulation in Parkinson Disease: Survey Study.,JMIR Aging,2024,7,,e57503,10.2196/57503,,,,,2024-10-23T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39441208
38934180,,Mapping of Capsular Side Effects by using Intraoperative Motor-Evoked Potentials during Asleep Deep Brain Stimulation Surgery of the Subthalamic Nucleus for Parkinson's Disease.,Stereotact Funct Neurosurg,2024,102,4,248-256,10.1159/000539433,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38934180
38189881,,"Identification of SV2C and DENR as Key Biomarkers for Parkinson's Disease Based on Bioinformatics, Machine Learning, and Experimental Verification.",J Mol Neurosci,2024,74,1,6,10.1007/s12031-023-02182-3,,,,,2024-01-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38189881
40602270,,Microlesion and stimulation effects on motor symptom fluctuations in Parkinson's disease following subthalamic deep brain stimulation.,J Clin Neurosci,2025,139,,111441,10.1016/j.jocn.2025.111441,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40602270
39749399,,Impulse Control Disorders and Effort-Based Decision-Making in Parkinson's Disease Patients with Subthalamic Nucleus Deep Brain Stimulation.,Mov Disord Clin Pract,2025,12,4,484-496,10.1002/mdc3.14318,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39749399
39705860,,Sleep spindle variation in patients with Parkinson's disease on first nights of sub-optimal deep brain stimulation.,Clin Neurophysiol,2025,170,,91-97,10.1016/j.clinph.2024.11.020,,,,,2025-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39705860
39908725,,Regression-based thresholds to detect clinical changes in verbal fluency after STN-DBS in Parkinson's disease.,Parkinsonism Relat Disord,2025,132,,107300,10.1016/j.parkreldis.2025.107300,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39908725
40040153,,Simulating Accelerometer Signals of Parkinson's Gait Using Generative Adversarial Networks.,Annu Int Conf IEEE Eng Med Biol Soc,2024,2024,,1-4,10.1109/EMBC53108.2024.10781879,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40040153
38489816,,Clinical evaluation of a stereotactic system for single-stage deep brain stimulation surgery under general anesthesia: technical note.,J Neurosurg,2024,141,2,406-411,10.3171/2024.1.JNS232563,,,,,2024-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38489816
40819137,,Travel distance may have a negative impact on the outcome of deep brain stimulation in Parkinson's disease.,Sci Rep,2025,15,1,29992,10.1038/s41598-025-14519-6,,,,,2025-08-16T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40819137
38441461,,Use of a Robotic Walking Device for Home and Community Mobility in Parkinson Disease: A Randomized Controlled Trial.,J Neurol Phys Ther,2024,48,2,102-111,10.1097/NPT.0000000000000467,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38441461
38513164,,Bridging the Gap: Local Field Potentials Offer a Peek Into the Brain of a Person With Parkinson Disease.,Neurology,2024,102,8,e209283,10.1212/WNL.0000000000209283,,,,,2024-04-23T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38513164
38339906,,Spatiotemporal signal space separation for regions of interest: Application for extracting neuromagnetic responses evoked by deep brain stimulation.,Hum Brain Mapp,2024,45,2,e26602,10.1002/hbm.26602,,,,,2024-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38339906
39263869,,A Randomized Controlled Trial on Automated Vehicle Technologies for Drivers With Parkinson's Disease.,OTJR (Thorofare N J),2025,45,2,219-231,10.1177/15394492241271115,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39263869
39067322,,NoMoFa as a new tool to evaluate the impact of deep brain stimulation on non-motor fluctuations: A new perspective.,Parkinsonism Relat Disord,2024,126,,107073,10.1016/j.parkreldis.2024.107073,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39067322
39847189,,Parkinson's disease and deep brain stimulation of the subthalamic nucleus (STN-DBS): long-term disease evaluation and neuropsychological outcomes in a 9-year matched-controlled study.,Neurosurg Rev,2025,48,1,74,10.1007/s10143-025-03231-8,,,,,2025-01-23T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39847189
40189024,,Effects of Pneumocephalus on Electrode Location After Deep Brain Stimulation of the Subthalamic Nucleus in Parkinson Disease.,World Neurosurg,2025,197,,123958,10.1016/j.wneu.2025.123958,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40189024
40285095,,"Analysis of Voice, Speech, and Language Biomarkers of Parkinson's Disease Collected in a Mixed Reality Setting.",Sensors (Basel),2025,25,8,,10.3390/s25082405,,,,,2025-04-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40285095
39313872,,Trends on Novel Targets and Nanotechnology-Based Drug Delivery System in the Treatment of Parkinson's disease: Recent Advancement in Drug Development.,Curr Drug Targets,2024,25,15,987-1011,10.2174/0113894501312703240826070530,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39313872
40629925,,Effect of robot-assisted rehabilitation of patients with Parkinson's disease: A meta-analysis.,Clin Rehabil,2025,39,9,1156-1169,10.1177/02692155251355089,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40629925
40825752,,Insight into the application of optogenetics for regulating motor-related circuits in Parkinson's disease and novel therapeutic target exploration.,Parkinsonism Relat Disord,2025,139,,107988,10.1016/j.parkreldis.2025.107988,,,,,2025-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40825752
39005242,,Elevated Mood Induced by Subthalamic Nucleus Deep Brain Stimulation: A Video-Recorded Case Report.,Tremor Other Hyperkinet Mov (N Y),2024,14,,37,10.5334/tohm.900,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39005242
37955075,,Effect of robot-assisted gait training on motor dysfunction in Parkinson's patients:A systematic review and meta-analysis.,J Back Musculoskelet Rehabil,2024,37,2,253-268,10.3233/BMR-220395,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37955075
38986418,,A new strategy for the treatment of Parkinson's disease: Discovery and bio-evaluation of the first central-targeting tyrosinase inhibitor.,Bioorg Chem,2024,150,,107612,10.1016/j.bioorg.2024.107612,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38986418
40804337,,Preoperative structural networks based on DTI predicts initial subthalamic nucleus stimulation outcome in parkinson's disease.,Sci Rep,2025,15,1,29729,10.1038/s41598-025-15326-9,,,,,2025-08-13T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40804337
39831538,,Pallidal Spike-Train Variability and Randomness Are the Most Important Signatures to Classify Parkinson's Disease and Cervical Dystonia.,Eur J Neurosci,2025,61,2,e16653,10.1111/ejn.16653,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39831538
38880431,,Evoked resonant neural activity long-term dynamics can be reproduced by a computational model with vesicle depletion.,Neurobiol Dis,2024,199,,106565,10.1016/j.nbd.2024.106565,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38880431
37972454,,Classification of DBS microelectrode recordings using a residual neural network with attention in the temporal domain.,Neural Netw,2024,170,,18-31,10.1016/j.neunet.2023.11.021,,,,,2024-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37972454
39127889,,Impact of Stimulation Frequency on Verbal Fluency Following Bilateral Subthalamic Nucleus Deep Brain Stimulation in Parkinson's Disease.,Arch Clin Neuropsychol,2025,40,1,22-32,10.1093/arclin/acae062,,,,,2025-01-21T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39127889
39390222,,"Letter to the Editor: ""Efficacy of subthalamic deep brain stimulation programming strategies for gait disorders in Parkinson's disease: A systematic review and meta-analysis"".",Neurosurg Rev,2024,47,1,780,10.1007/s10143-024-03038-z,,,,,2024-10-11T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39390222
37353988,,The impact of deep brain stimulation of the subthalamic nucleus on facial emotion recognition in patients with Parkinson's disease.,J Neuropsychol,2024,18 Suppl 1,,134-141,10.1111/jnp.12336,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37353988
40036439,,Multi-Scale and Multi-Level Feature Assessment Framework for Classification of Parkinson's Disease State From Short-Term Motor Tasks.,IEEE Trans Biomed Eng,2025,72,4,1211-1224,10.1109/TBME.2024.3418688,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40036439
38874050,,A Review of the Protective Effects of Alkaloids against Alpha-synuclein Toxicity in Parkinson's Disease.,Mini Rev Med Chem,2025,25,2,112-127,10.2174/0113895575306884240604065754,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38874050
38818753,,Elimination of STN stimulation-induced dyskinesias with VIM-DBS.,Mov Disord Clin Pract,2024,11,8,1049-1052,10.1002/mdc3.14123,,,,,2024-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38818753
38460490,,Physiological effects of dual target DBS in an individual with Parkinson's disease and a sensing-enabled pulse generator.,Parkinsonism Relat Disord,2024,122,,106089,10.1016/j.parkreldis.2024.106089,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38460490
40573619,,Use of Smartphones and Wrist-Worn Devices for Motor Symptoms in Parkinson's Disease: A Systematic Review of Commercially Available Technologies.,Sensors (Basel),2025,25,12,,10.3390/s25123732,,,,,2025-06-14T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40573619
40414635,,Intestinal dysbiosis leads to the reduction in neurochemical production in Parkinson's disease (PD).,Int Rev Neurobiol,2025,180,,25-56,10.1016/bs.irn.2025.03.004,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40414635
40408849,,Investigating the neural correlates of subjective sleep changes following subthalamic nucleus deep brain stimulation for Parkinson's disease.,Parkinsonism Relat Disord,2025,136,,107887,10.1016/j.parkreldis.2025.107887,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40408849
39671852,,Evaluation of a low-cost training application to train microelectrode recording identification in deep brain stimulation surgeries.,Int J Med Inform,2025,195,,105759,10.1016/j.ijmedinf.2024.105759,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39671852
37800314,,Perception of cognitive change by individuals with Parkinson's disease or essential tremor seeking deep brain stimulation: Utility of the cognitive change index.,J Int Neuropsychol Soc,2024,30,4,370-379,10.1017/S1355617723000620,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37800314
40794297,,Robotic arm vs. stereotactic frame in deep brain stimulation surgery for movement disorders: a retrospective cohort study.,Acta Neurochir (Wien),2025,167,1,219,10.1007/s00701-025-06618-0,,,,,2025-08-12T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40794297
39742983,,The effect of L-dopa and DBS on cortical oscillations in Parkinson's disease analyzed by hidden Markov model algorithm.,Neuroimage,2025,305,,120992,10.1016/j.neuroimage.2024.120992,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39742983
40658696,,Finger drawing on smartphone screens enables early Parkinson's disease detection through hybrid 1D-CNN and BiGRU deep learning architecture.,PLoS One,2025,20,7,e0327733,10.1371/journal.pone.0327733,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40658696
39884164,,Alpha and high beta subthalamic intermittent activity correlates with freezing of gait severity in Parkinson's disease.,Clin Neurophysiol,2025,171,,51-60,10.1016/j.clinph.2025.01.005,,,,,2025-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39884164
40664997,,Objective monitoring of motor symptom severity and their progression in Parkinson's disease using a digital gait device.,Sci Rep,2025,15,1,25541,10.1038/s41598-025-09088-7,,,,,2025-07-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40664997
40882482,,Hybrid greylag goose and particle swarm optimization for early detection of Parkinson's disease from speech features.,Comput Biol Med,2025,197,Pt A,110924,10.1016/j.compbiomed.2025.110924,,,,,2025-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40882482
40582227,,Longitudinal changes of resting-state networks in Parkinson's disease.,Neuroimage Clin,2025,47,,103833,10.1016/j.nicl.2025.103833,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40582227
40380436,,"Co-Designing a ""win-win"" in Predictive AI: First Results from Interviews and Focus Groups with Persons with Parkinson's Disease.",Stud Health Technol Inform,2025,327,,263-267,10.3233/SHTI250325,,,,,2025-05-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40380436
