AUTHOR	TITLE	JOURNAL	LANGUANGE	DOCTYPE	KEYWORDS	ABSTRACT	AFFILIATION	DOI	PUBYEAR	PUBVOL	PUBISSUE	FPAGE	LPAGE	ARTNUMBER	PAGENUM
Hill, Derek; Stephenson, Diane; Brayanov, Jordan; Claes, Kasper; Badawy, Reham; Sardar, Sakshi; Fisher, Katherine; Lee, Susan; Bannon, Anthony; Roussos, George; Kangarloo, Tairmae; Terebaite, Viktorija; Müller, Martijn; Bhatnagar, Roopal; Adams, Jamie; Dorsey, E.; Cosman, Josh	Metadata Framework to Support Deployment of Digital Health Technologies in Clinical Trials in Parkinson’s Disease	Sensors	EN	Perspective	digital health technology; Parkinson’s disease; metadata standards	Sensor data from digital health technologies (DHTs) used in clinical trials provides a valuable source of information, because of the possibility to combine datasets from different studies, to combine it with other data types, and to reuse it multiple times for various purposes. To date, there exist no standards for capturing or storing DHT biosensor data applicable across modalities and disease areas, and which can also capture the clinical trial and environment-specific aspects, so-called metadata. In this perspectives paper, we propose a metadata framework that divides the DHT metadata into metadata that is independent of the therapeutic area or clinical trial design (concept of interest and context of use), and metadata that is dependent on these factors. We demonstrate how this framework can be applied to data collected with different types of DHTs deployed in the WATCH-PD clinical study of Parkinson’s disease. This framework provides a means to pre-specify and therefore standardize aspects of the use of DHTs, promoting comparability of DHTs across future studies.	Panoramic Digital Health, 38000 Grenoble, France	10.3390/s22062136	2022	22	6	-	-	2136	-
Payedimarri, Anil; Ratti, Matteo; Rescinito, Riccardo; Vanhaecht, Kris; Panella, Massimiliano	Effectiveness of Platform-Based Robot-Assisted Rehabilitation for Musculoskeletal or Neurologic Injuries: A Systematic Review	Bioengineering	EN	Review	robot-assisted training; neurorehabilitation; orthopedic rehabilitation; clinical effectiveness; platform-based robotic rehabilitation; Parkinson’s disease; stroke; spinal cord injuries	During the last ten years the use of robotic-assisted rehabilitation has increased significantly. Compared with traditional care, robotic rehabilitation has several potential advantages. Platform-based robotic rehabilitation can help patients recover from musculoskeletal and neurological conditions. Evidence on how platform-based robotic technologies can positively impact on disability recovery is still lacking, and it is unclear which intervention is most effective in individual cases. This systematic review aims to evaluate the effectiveness of platform-based robotic rehabilitation for individuals with musculoskeletal or neurological injuries. Thirty-eight studies met the inclusion criteria and evaluated the efficacy of platform-based rehabilitation robots. Our findings showed that rehabilitation with platform-based robots produced some encouraging results. Among the platform-based robots studied, the VR-based Rutgers Ankle and the Hunova were found to be the most effective robots for the rehabilitation of patients with neurological conditions (stroke, spinal cord injury, Parkinson’s disease) and various musculoskeletal ankle injuries. Our results were drawn mainly from studies with low-level evidence, and we think that our conclusions should be taken with caution to some extent and that further studies are needed to better evaluate the effectiveness of platform-based robotic rehabilitation devices.	Department of Translational Medicine (DIMET), Università del Piemonte Orientale, 28100 Novara, Italy	10.3390/bioengineering9040129	2022	9	4	-	-	129	-
Zingale, Elide; Bonaccorso, Angela; Carbone, Claudia; Musumeci, Teresa; Pignatello, Rosario	Drug Nanocrystals: Focus on Brain Delivery from Therapeutic to Diagnostic Applications	Pharmaceutics	EN	Review	nanomedicine; amorphism; central nervous system; solubility; nanotechnology	The development of new drugs is often hindered by low solubility in water, a problem common to nearly 90% of natural and/or synthetic molecules in the discovery pipeline. Nanocrystalline drug technology involves the reduction in the bulk particle size down to the nanosize range, thus modifying its physico-chemical properties with beneficial effects on drug bioavailability. Nanocrystals (NCs) are carrier-free drug particles surrounded by a stabilizer and suspended in an aqueous medium. Due to high drug loading, NCs maintain a potent therapeutic concentration to produce desirable pharmacological action, particularly useful in the treatment of central nervous system (CNS) diseases. In addition to the therapeutic purpose, NC technology can be applied for diagnostic scope. This review aims to provide an overview of NC application by different administration routes, especially focusing on brain targeting, and with a particular attention to therapeutic and diagnostic fields. NC therapeutic applications are analyzed for the most common CNS pathologies (i.e., Parkinson’s disease, psychosis, Alzheimer’s disease, etc.). Recently, a growing interest has emerged from the use of colloidal fluorescent NCs for brain diagnostics. Therefore, the use of NCs in the imaging of brain vessels and tumor cells is also discussed. Finally, the clinical effectiveness of NCs is leading to an increasing number of FDA-approved products, among which the NCs approved for neurological disorders have increased.	Laboratory of Drug Delivery Technology, Department of Drug and Health Sciences, University of Catania, Viale A. Doria 6, 95125 Catania, Italy	10.3390/pharmaceutics14040691	2022	14	4	-	-	691	-
Tan, Li; Tang, Kwan; Lim, Lynette; Ong, Jia; Park, Hyokeun; Jung, Sangyong	α-Synuclein at the Presynaptic Axon Terminal as a Double-Edged Sword	Biomolecules	EN	Review	α-synuclein; Parkinson’s disease; Lewy bodies (LB); dementia with Lewy bodies; synucleinopathy; presynaptic axon terminal; α-synuclein oligomerization; synaptic vesicle endocytosis; targeted therapy	α-synuclein (α-syn) is a presynaptic, lipid-binding protein strongly associated with the neuropathology observed in Parkinson’s disease (PD), dementia with Lewy bodies (DLB), and Alzheimer’s Disease (AD). In normal physiology, α-syn plays a pivotal role in facilitating endocytosis and exocytosis. Interestingly, mutations and modifications of precise α-syn domains interfere with α-syn oligomerization and nucleation that negatively affect presynaptic vesicular dynamics, protein expressions, and mitochondrial profiles. Furthermore, the integration of the α-syn oligomers into the presynaptic membrane results in pore formations, ion influx, and excitotoxicity. Targeted therapies against specific domains of α-syn, including the use of small organic molecules, monoclonal antibodies, and synthetic peptides, are being screened and developed. However, the prospect of an effective α-syn targeted therapy is still plagued by low permeability across the blood–brain barrier (BBB), and poor entry into the presynaptic axon terminals. The present review proposes a modification of current strategies, which includes the use of novel encapsulation technology, such as lipid nanoparticles, to bypass the BBB and deliver such agents into the brain.	Institute of Molecular and Cell Biology (IMCB), Agency for Science, Technology and Research (A*STAR), Singapore 138667, Singapore	10.3390/biom12040507	2022	12	4	-	-	507	-
Witika, Bwalya; Poka, Madan; Demana, Patrick; Matafwali, Scott; Melamane, Siyabonga; Malungelo Khamanga, Sandile; Makoni, Pedzisai	Lipid-Based Nanocarriers for Neurological Disorders: A Review of the State-of-the-Art and Therapeutic Success to Date	Pharmaceutics	EN	Review	central nervous system; blood-brain barrier; brain-targeted drug delivery; lipid-based nanocarriers; neurodegenerative diseases	Neurodegenerative disorders including Alzheimer’s, Parkinson’s, and dementia are chronic and advanced diseases that are associated with loss of neurons and other related pathologies. Furthermore, these disorders involve structural and functional defections of the blood-brain barrier (BBB). Consequently, advances in medicines and therapeutics have led to a better appreciation of various pathways associated with the development of neurodegenerative disorders, thus focusing on drug discovery and research for targeted drug therapy to the central nervous system (CNS). Although the BBB functions as a shield to prevent toxins in the blood from reaching the brain, drug delivery to the CNS is hindered by its presence. Owing to this, various formulation approaches, including the use of lipid-based nanocarriers, have been proposed to address shortcomings related to BBB permeation in CNS-targeted therapy, thus showing the potential of these carriers for translation into clinical use. Nevertheless, to date, none of these nanocarriers has been granted market authorization following the successful completion of all stages of clinical trials. While the aforementioned benefits of using lipid-based carriers underscores the need to fast-track their translational development into clinical practice, technological advances need to be initiated to achieve appropriate capacity for scale-up and the production of affordable dosage forms.	Department of Pharmaceutical Sciences, School of Pharmacy, Sefako Makgatho Health Sciences University, Pretoria 0208, South Africa	10.3390/pharmaceutics14040836	2022	14	4	-	-	836	-
Cunha, Anthony; Gaubert, Alexandra; Verget, Julien; Thiolat, Marie-Laure; Barthélémy, Philippe; Latxague, Laurent; Dehay, Benjamin	Trehalose-Based Nucleolipids as Nanocarriers for Autophagy Modulation: An In Vitro Study	Pharmaceutics	EN	Article	nucleolipids; nanoparticles; PLGA; trehalose; autophagy	The Autophagy Lysosomal Pathway is one of the most important mechanisms for removing dysfunctional cellular components. Increasing evidence suggests that alterations in this pathway play a pathogenic role in Parkinson’s disease, making it a point of particular vulnerability. Numerous studies have proposed nanotechnologies as a promising approach for delivering active substances within the central nervous system to treat and diagnose neurodegenerative diseases. In this context, the aim was to propose the development of a new pharmaceutical technology for the treatment of neurodegenerative diseases. We designed a trehalose-based nanosystem by combining both a small natural autophagy enhancer molecule named trehalose and an amphiphilic nucleolipid conjugate. To improve nucleolipid protection and cellular uptake, these conjugates were formulated by rapid mixing in either solid lipid nanoparticles (Ø = 120.4 ± 1.4 nm) or incorporated into poly(lactic-co-glycolic acid) nanoparticles (Ø = 167.2 ± 2.4 nm). In vitro biological assays demonstrated a safe and an efficient cellular uptake associated with autophagy induction. Overall, these nucleolipid-based formulations represent a promising new pharmaceutical tool to deliver trehalose and restore the autophagy impaired function.	Univ. Bordeaux, INSERM U1212, CNRS UMR 5320, ARNA, ARN: Régulations Naturelle et Artificielle, ChemBioPharm, 146 rue Léo Saignat, F-33076 Bordeaux, France	10.3390/pharmaceutics14040857	2022	14	4	-	-	857	-
Smid, Annemarie; Elting, Jan; van Dijk, J.; Otten, Bert; Oterdoom, D.; Tamasi, Katalin; Heida, Tjitske; van Laar, Teus; Drost, Gea	Intraoperative Quantification of MDS-UPDRS Tremor Measurements Using 3D Accelerometry: A Pilot Study	Journal of Clinical Medicine	EN	Article	accelerometer; Parkinson’s disease; tremor; MDS-UPDRS; quantification; intraoperative	The most frequently used method for evaluating tremor in Parkinson’s disease (PD) is currently the internationally standardized Movement Disorder Society—Unified PD Rating Scale (MDS-UPDRS). However, the MDS-UPDRS is associated with limitations, such as its inherent subjectivity and reliance on experienced raters. Objective motor measurements using accelerometry may overcome the shortcomings of visually scored scales. Therefore, the current study focuses on translating the MDS-UPDRS tremor tests into an objective scoring method using 3D accelerometry. An algorithm to measure and classify tremor according to MDS-UPDRS criteria is proposed. For this study, 28 PD patients undergoing neurosurgical treatment and 26 healthy control subjects were included. Both groups underwent MDS-UPDRS tests to rate tremor severity, while accelerometric measurements were performed at the index fingers. All measurements were performed in an off-medication state. Quantitative measures were calculated from the 3D acceleration data, such as tremor amplitude and area-under-the-curve of power in the 4–6 Hz range. Agreement between MDS-UPDRS tremor scores and objective accelerometric scores was investigated. The trends were consistent with the logarithmic relationship between tremor amplitude and MDS-UPDRS score reported in previous studies. The accelerometric scores showed a substantial concordance (>69.6%) with the MDS-UPDRS ratings. However, accelerometric kinetic tremor measures poorly associated with the given MDS-UPDRS scores (R2 < 0.3), mainly due to the noise between 4 and 6 Hz found in the healthy controls. This study shows that MDS-UDPRS tremor tests can be translated to objective accelerometric measurements. However, discrepancies were found between accelerometric kinetic tremor measures and MDS-UDPRS ratings. This technology has the potential to reduce rater dependency of MDS-UPDRS measurements and allow more objective intraoperative monitoring of tremor.	Department of Neurosurgery, University Medical Center Groningen, University of Groningen, Hanzeplein 1, 9713 GZ Groningen, The Netherlands	10.3390/jcm11092275	2022	11	9	-	-	2275	-
Chen, Chase; Sidransky, Ellen; Chen, Yu	Lyso-IP: Uncovering Pathogenic Mechanisms of Lysosomal Dysfunction	Biomolecules	EN	Review	lysosomes; lysosome isolation; Niemann-Pick type C	Lysosomes are ubiquitous membrane-bound organelles found in all eukaryotic cells. Outside of their well-known degradative function, lysosomes are integral in maintaining cellular homeostasis. Growing evidence has shown that lysosomal dysfunction plays an important role not only in the rare group of lysosomal storage diseases but also in a host of others, including common neurodegenerative disorders, such as Alzheimer disease and Parkinson disease. New technological advances have significantly increased our ability to rapidly isolate lysosomes from cells in recent years. The development of the Lyso-IP approach and similar methods now allow for lysosomal purification within ten minutes. Multiple studies using the Lyso-IP approach have revealed novel insights into the pathogenic mechanisms of lysosomal disorders, including Niemann-Pick type C disease, showing the immense potential for this technique. Future applications of rapid lysosomal isolation techniques are likely to greatly enhance our understanding of lysosomal dysfunction in rare and common neurodegeneration causes.	Section on Molecular Neurogenetics, Medical Genetics Branch, National Human Genome Research Institute, National Institutes of Health, Bld 35A, Room 1E623 35 Convent Drive, MSC 3708, Rockville, MD 20892, USA	10.3390/biom12050616	2022	12	5	-	-	616	-
Pantaleo, Ester; Monaco, Alfonso; Amoroso, Nicola; Lombardi, Angela; Bellantuono, Loredana; Urso, Daniele; Lo Giudice, Claudio; Picardi, Ernesto; Tafuri, Benedetta; Nigro, Salvatore; Pesole, Graziano; Tangaro, Sabina; Logroscino, Giancarlo; Bellotti, Roberto	A Machine Learning Approach to Parkinson’s Disease Blood Transcriptomics	Genes	EN	Article	blood transcriptomics; Parkinson’s disease; machine learning; xgboost; feature selection; oxidative stress; inflammation; mitochondrial dysfunction	The increased incidence and the significant health burden associated with Parkinson’s disease (PD) have stimulated substantial research efforts towards the identification of effective treatments and diagnostic procedures. Despite technological advancements, a cure is still not available and PD is often diagnosed a long time after onset when irreversible damage has already occurred. Blood transcriptomics represents a potentially disruptive technology for the early diagnosis of PD. We used transcriptome data from the PPMI study, a large cohort study with early PD subjects and age matched controls (HC), to perform the classification of PD vs. HC in around 550 samples. Using a nested feature selection procedure based on Random Forests and XGBoost we reached an AUC of 72% and found 493 candidate genes. We further discussed the importance of the selected genes through a functional analysis based on GOs and KEGG pathways.	Istituto Nazionale di Fisica Nucleare (INFN), Sezione di Bari, Via A. Orabona 4, 70125 Bari, Italy	10.3390/genes13050727	2022	13	5	-	-	727	-
Campo-Prieto, Pablo; Cancela-Carral, José; Rodríguez-Fuentes, Gustavo	Wearable Immersive Virtual Reality Device for Promoting Physical Activity in Parkinson’s Disease Patients	Sensors	EN	Brief Report	wearable technology; physical activity; Parkinson´s disease; movement/mobility; physiotherapy; neurological disorders; virtual reality exposure therapy; upper limb function; rehabilitation; disease management	Parkinson’s disease (PD) is a neurological disorder that usually appears in the 6th decade of life and affects up to 2% of older people (65 years and older). Its therapeutic management is complex and includes not only pharmacological therapies but also physiotherapy. Exercise therapies have shown good results in disease management in terms of rehabilitation and/or maintenance of physical and functional capacities, which is important in PD. Virtual reality (VR) could promote physical activity in this population. We explore whether a commercial wearable head-mounted display (HMD) and the selected VR exergame could be suitable for people with mild–moderate PD. In all, 32 patients (78.1% men; 71.50 ± 11.80 years) were a part of the study. Outcomes were evaluated using the Simulator Sickness Questionnaire (SSQ), the System Usability Scale (SUS), the Game Experience Questionnaire (GEQ post-game module), an ad hoc satisfaction questionnaire, and perceived effort. A total of 60 sessions were completed safely (without adverse effects (no SSQ symptoms) and with low scores in the negative experiences of the GEQ (0.01–0.09/4)), satisfaction opinions were positive (88% considered the training “good” or “very good”), and the average usability of the wearable HMD was good (75.16/100). Our outcomes support the feasibility of a boxing exergame combined with a wearable commercial HMD as a suitable physical activity for PD and its applicability in different environments due to its safety, usability, low cost, and small size. Future research is needed focusing on postural instability, because it seems to be a symptom that could have an impact on the success of exergaming programs aimed at PD.	Department of Functional Biology and Health Sciences, Faculty of Physiotherapy, University of Vigo, 36005 Pontevedra, Spain	10.3390/s22093302	2022	22	9	-	-	3302	-
Grinevich, Vladimir; Zakirov, Amir; Berseneva, Uliana; Gerasimova, Elena; Gainetdinov, Raul; Budygin, Evgeny	Applying a Fast-Scan Cyclic Voltammetry to Explore Dopamine Dynamics in Animal Models of Neuropsychiatric Disorders	Cells	EN	Review	dopamine; neurotransmitter release; fast-scan cyclic voltammetry; addiction; Parkinson’s disease; schizophrenia	Progress in the development of technologies for the real-time monitoring of neurotransmitter dynamics has provided researchers with effective tools for the exploration of etiology and molecular mechanisms of neuropsychiatric disorders. One of these powerful tools is fast-scan cyclic voltammetry (FSCV), a technique which has progressively been used in animal models of diverse pathological conditions associated with alterations in dopamine transmission. Indeed, for several decades FSCV studies have provided substantial insights into our understanding of the role of abnormal dopaminergic transmission in pathogenetic mechanisms of drug and alcohol addiction, Parkinson’s disease, schizophrenia, etc. Here we review the applications of FSCV to research neuropsychiatric disorders with particular attention to recent technological advances.	Department of Neurobiology, Sirius University, 1 Olympic Ave., Sirius, Sochi 353340, Russia	10.3390/cells11091533	2022	11	9	-	-	1533	-
Bayarsaikhan, Govigerel; Bayarsaikhan, Delger; Lee, Jaewon; Lee, Bonghee	Targeting Scavenger Receptors in Inflammatory Disorders and Oxidative Stress	Antioxidants	EN	Review	AGEs; AOPPs; ALEs; scavenger receptors; oxidative stress; inflammation; gene knockout	Oxidative stress and inflammation cannot be considered as diseases themselves; however, they are major risk factors for the development and progression of the pathogenesis underlying many illnesses, such as cancer, neurological disorders (including Alzheimer’s disease and Parkinson’s disease), autoimmune and metabolic disorders, etc. According to the results obtained from extensive studies, oxidative stress–induced biomolecules, such as advanced oxidation protein products, advanced glycation end products, and advanced lipoxidation end products, are critical for an accelerated level of inflammation and oxidative stress–induced cellular damage, as reflected in their strong affinity to a wide range of scavenger receptors. Based on the limitations of antioxidative and anti-inflammatory molecules in practical applications, targeting such interactions between harmful molecules and their cellular receptors/signaling with advances in gene engineering technology, such as CRISPR or TALEN, may prove to be a safe and effective alternative. In this review, we summarize the findings of recent studies focused on the deletion of scavenger receptors under oxidative stress as a development in the therapeutic approaches against the diseases linked to inflammation and the contribution of advanced glycation end products (AGEs), advanced lipid peroxidation products (ALEs), and advanced oxidation protein products (AOPPs).	Lee Gil Ya Cancer and Diabetes Institute, Gachon University, Incheon 406-840, Korea	10.3390/antiox11050936	2022	11	5	-	-	936	-
Kobus, Magdalena; Żądzińska, Elżbieta; Sitek, Aneta; Pełka, Jacek; Rożniecki, Jacek; Antoszewski, Bogusław	Risk of Migraine in Europeans with Low Melanin Levels—A Population Based Case-Control Study	Brain Sciences	EN	Article	migraine; melanin; headache; skin pigmentation; cutaneous colorimetry	Populations with a relatively low concentration of melanin, e.g., inhabitants of Europe, North America, and Australia, are the most vulnerable to the harmful effects of UV radiation. Individuals with fair phototype are at greatest risk of developing skin cancer. Several neurological studies present that light skin may modify the risk of Alzheimer’s and Parkinson’s diseases. However, the relationship between migraine and skin pigmentation has not been investigated yet. The objective of this study is to provide evidence of the relationship between skin pigmentation and migraine prevalence in adults. We examined a group of 148 adults (33 men, 115 women) with migraine and a control group of 107 adults (43 men, 64 women). Parameters of skin pigmentation (melanin index, erythema index, CIElab, and RGB scales) were measured using a DSM II Cortex Technology dermospectrophotometer. Risk of migraine in lightly pigmented adults was elevated. Individuals with a low melanin index had over 3-fold increased risk of migraine (women: OR 3.53, men: OR 3.73). Fair phototype, which results from lightly pigmented skin, was associated with migraine prevalence. Migraineurs should take extra care to protect their skin from the negative effects of solar radiation.	Department of Anthropology, Faculty of Biology and Environmental Protection, University of Lodz, 90-237 Lodz, Poland	10.3390/brainsci12050620	2022	12	5	-	-	620	-
Vila-Viçosa, Diogo; Leitão, Mariana; Bouça-Machado, Raquel; Pona-Ferreira, Filipa; Alberto, Sara; Ferreira, Joaquim; Matias, Ricardo	Smartphone-Based Body Location-Independent Functional Mobility Analysis in Patients with Parkinson’s Disease: A Step towards Precise Medicine	Journal of Personalized Medicine	EN	Article	Parkinson’s disease; digital health; inertial sensors; wearable technology; gait evaluation; spatiotemporal gait metrics	Ecological evaluation of gait using mobile technologies provides crucial information regarding the evolution of symptoms in Parkinson’s disease (PD). However, the reliability and validity of such information may be influenced by the smartphone’s location on the body. This study analyzed how the smartphone location affects the assessment of PD patients’ gait in a free-living environment. Twenty PD patients (mean ± SD age, 64.3 ± 10.6 years; 9 women (45%) performed 3 trials of a 250 m outdoor walk using smartphones in 5 different body locations (pants pocket, belt, hand, shirt pocket, and a shoulder bag). A method to derive gait-related metrics from smartphone sensors is presented, and its reliability is evaluated between different trials as well as its concurrent validity against optoelectronic and smartphone criteria. Excellent relative reliability was found with all intraclass correlation coefficient values above or equal to 0.85. High absolute reliability was observed in 21 out of 30 comparisons. Bland-Altman analysis revealed a high level of agreement (LoA between 4.4 and 17.5%), supporting the use of the presented method. This study advances the use of mobile technology to accurately and reliably quantify gait-related metrics from PD patients in free-living walking regardless of the smartphone’s location on the body.	Kinetikos, 3030-199 Coimbra, Portugal	10.3390/jpm12050826	2022	12	5	-	-	826	-
Grosman-Dziewiszek, Patrycja; Wiatrak, Benita; Dziewiszek, Wojciech; Jawień, Paulina; Mydlikowski, Remigiusz; Bolejko, Romuald; Szandruk-Bender, Marta; Karuga-Kuźniewska, Ewa; Szeląg, Adam	Influence of 40 Hz and 100 Hz Vibration on SH-SY5Y Cells Growth and Differentiation—A Preliminary Study	Molecules	EN	Article	vibration; low magnitude high-frequency vibration (LMHFV); cell differentiation; cell lines; neurons; SH-SY5Y cells	(1) Background: A novel bioreactor platform of neuronal cell cultures using low-magnitude, low-frequency (LMLF) vibrational stimulation was designed to discover vibration influence and mimic the dynamic environment of the in vivo state. To better understand the impact of 40 Hz and 100 Hz vibration on cell differentiation, we join biotechnology and advanced medical technology to design the nano-vibration system. The influence of vibration on the development of nervous tissue on the selected cell line SH-SY5Y (experimental research model in Alzheimer’s and Parkinson’s) was investigated. (2) Methods: The vibration stimulation of cell differentiation and elongation of their neuritis were monitored. We measured how vibrations affect the morphology and differentiation of nerve cells in vitro. (3) Results: The highest average length of neurites was observed in response to the 40 Hz vibration on the collagen surface in the differentiating medium, but cells response did not increase with vibration frequency. Also, vibrations at a frequency of 40 Hz or 100 Hz did not affect the average density of neurites. 100 Hz vibration increased the neurites density significantly with time for cultures on collagen and non-collagen surfaces. The exposure of neuronal cells to 40 Hz and 100 Hz vibration enhanced cell differentiation. The 40 Hz vibration has the best impact on neuronal-like cell growth and differentiation. (4) Conclusions: The data demonstrated that exposure to neuronal cells to 40 Hz and 100 Hz vibration enhanced cell differentiation and proliferation. This positive impact of vibration can be used in tissue engineering and regenerative medicine. It is planned to optimize the processes and study its molecular mechanisms concerning carrying out the research.	Department of Pharmacology, Faculty of Medicine, Wroclaw Medical University, Mikulicza-Radeckiego 2, 50-345 Wrocław, Poland	10.3390/molecules27103337	2022	27	10	-	-	3337	-
Zagorski, Karen; Chailyan, Gor; Hovakimyan, Armine; Antonyan, Tatevik; Kiani Shabestari, Sepideh; Petrushina, Irina; Davtyan, Hayk; Cribbs, David; Blurton-Jones, Mathew; Masliah, Eliezer; Agadjanyan, Michael; Ghochikyan, Anahit	Immunogenicity of MultiTEP-Platform-Based Recombinant Protein Vaccine, PV-1950R, Targeting Three B-Cell Antigenic Determinants of Pathological α-Synuclein	International Journal of Molecular Sciences	EN	Brief Report	Parkinson’s disease; Alzheimer’s disease; MultiTEP platform; DNA and protein MultiTEP-based vaccines; immunogenicity; anti-α-synuclein antibodies; α-synuclein pathology	Parkinson’s disease (PD) and dementia with Lewy bodies (DLB) are characterized by the aberrant accumulation of intracytoplasmic misfolded and aggregated α-synuclein (α-Syn), resulting in neurodegeneration associated with inflammation. The propagation of α-Syn aggregates from cell to cell is implicated in the spreading of pathological α-Syn in the brain and disease progression. We and others demonstrated that antibodies generated after active and passive vaccinations could inhibit the propagation of pathological α-Syn in the extracellular space and prevent/inhibit disease/s in the relevant animal models. We recently tested the immunogenicity and efficacy of four DNA vaccines on the basis of the universal MultiTEP platform technology in the DLB/PD mouse model. The antibodies generated by these vaccines efficiently reduced/inhibited the accumulation of pathological α-Syn in the different brain regions and improved the motor deficit of immunized female mice. The most immunogenic and preclinically effective vaccine, PV-1950D, targeting three B-cell epitopes of pathological α-Syn simultaneously, has been selected for future IND-enabling studies. However, to ensure therapeutically potent concentrations of α-Syn antibodies in the periphery of the vaccinated elderly, we developed a recombinant protein-based MultiTEP vaccine, PV-1950R/A, and tested its immunogenicity in young and aged D-line mice. Antibody responses induced by immunizations with the PV-1950R/A vaccine and its homologous DNA counterpart, PV-1950D, in a mouse model of PD/DLB have been compared.	Department of Molecular Immunology, Institute for Molecular Medicine, Huntington Beach, CA 92647, USA	10.3390/ijms23116080	2022	23	11	-	-	6080	-
Ruggiero, Fabiana; Lombi, Linda; Molisso, Maria; Fiore, Giorgio; Zirone, Eleonora; Ferrucci, Roberta; Pirola, Elena; Locatelli, Marco; Barbieri, Sergio; Mameli, Francesca	The Impact of Telemedicine on Parkinson’s Care during the COVID-19 Pandemic: An Italian Online Survey	Healthcare	EN	Article	survey; Parkinson’s disease; COVID-19; telehealth; telemedicine; E-health; telerehabilitation	Traditionally, medical care and research in Parkinson’s disease (PD) have been conducted through in-person visit. The recent Coronavirus Disease 2019 (COVID-19) pandemic has profoundly impacted the delivery of in-person clinical care. We conducted an online survey to investigate the impact of COVID-19 on access to telehealth care, interviewing both PD patients and neurologists. Survey responses were collected from 1 March to 31 May 2021 through an anonymous, self-reported questionnaire, on the ‘Qualtrics’ platform. In total, 197 patients and 42 neurologists completed the survey. In our sample, 37.56% of PD patients and 88.10% of neurologists reported having used alternatives to in-person visits, while 13.70% of PD patients and 40.48% of neurologists used telemedicine. Data showed that respondents were generally satisfied with the use of telemedicine during the COVID-19 pandemic. The relational dimension between patient and neurologist seems to be the factor that most positively affected the telemedicine experience, contributing greatly to a more patient-centred care. Current findings suggest the need to improve the access to telehealth services for patients with PD. The technology has the potential to improve the care of frail patients, especially when availability of face-to-face visits is limited.	Foundation IRCCS Ca’ Granda Ospedale Maggiore Policlinico, 20122 Milan, Italy	10.3390/healthcare10061065	2022	10	6	-	-	1065	-
Rahman, Mujeeb; Bilal, Muhammad; Shah, Junaid; Kaushik, Ajeet; Teissedre, Pierre-Louis; Kujawska, Małgorzata	CRISPR-Cas9-Based Technology and Its Relevance to Gene Editing in Parkinson’s Disease	Pharmaceutics	EN	Review	Parkinson’s; CRISPR-Cas9; gene therapy; delivery; applications	Parkinson’s disease (PD) and other chronic and debilitating neurodegenerative diseases (NDs) impose a substantial medical, emotional, and financial burden on individuals and society. The origin of PD is unknown due to a complex combination of hereditary and environmental risk factors. However, over the last several decades, a significant amount of available data from clinical and experimental studies has implicated neuroinflammation, oxidative stress, dysregulated protein degradation, and mitochondrial dysfunction as the primary causes of PD neurodegeneration. The new gene-editing techniques hold great promise for research and therapy of NDs, such as PD, for which there are currently no effective disease-modifying treatments. As a result, gene therapy may offer new treatment options, transforming our ability to treat this disease. We present a detailed overview of novel gene-editing delivery vehicles, which is essential for their successful implementation in both cutting-edge research and prospective therapeutics. Moreover, we review the most recent advancements in CRISPR-based applications and gene therapies for a better understanding of treating PD. We explore the benefits and drawbacks of using them for a range of gene-editing applications in the brain, emphasizing some fascinating possibilities.	Department of Toxicology, Faculty of Pharmacy, Poznan University of Medical Sciences, Dojazd 30, 60-631 Poznan, Poland	10.3390/pharmaceutics14061252	2022	14	6	-	-	1252	-
Marquez Chavez, Jorge; Tang, Wei	A Vision-Based System for Stage Classification of Parkinsonian Gait Using Machine Learning and Synthetic Data	Sensors	EN	Article	Parkinson’s disease; gait analysis; vision-based system	Parkinson’s disease is characterized by abnormal gait, which worsens as the condition progresses. Although several methods have been able to classify this feature through pose-estimation algorithms and machine-learning classifiers, few studies have been able to analyze its progression to perform stage classification of the disease. Moreover, despite the increasing popularity of these systems for gait analysis, the amount of available gait-related data can often be limited, thereby, hindering the progress of the implementation of this technology in the medical field. As such, creating a quantitative prognosis method that can identify the severity levels of a Parkinsonian gait with little data could help facilitate the study of the Parkinsonian gait for rehabilitation. In this contribution, we propose a vision-based system to analyze the Parkinsonian gait at various stages using linear interpolation of Parkinsonian gait models. We present a comparison between the performance of a k-nearest neighbors algorithm (KNN), support-vector machine (SVM) and gradient boosting (GB) algorithms in classifying well-established gait features. Our results show that the proposed system achieved 96–99% accuracy in evaluating the prognosis of Parkinsonian gaits.	Department of Physics, New Mexico State University, Las Cruces, NM 88003, USA	10.3390/s22124463	2022	22	12	-	-	4463	-
