AUTHOR	TITLE	JOURNAL	LANGUANGE	DOCTYPE	KEYWORDS	ABSTRACT	AFFILIATION	DOI	PUBYEAR	PUBVOL	PUBISSUE	FPAGE	LPAGE	ARTNUMBER	PAGENUM
Kolacheva, Anna; Bannikova, Alyona; Pavlova, Ekaterina; Bogdanov, Vsevolod; Ugrumov, Michael	Modeling of the Progressive Degradation of the Nigrostriatal Dopaminergic System in Mice to Study the Mechanisms of Neurodegeneration and Neuroplasticity in Parkinson’s Disease	International Journal of Molecular Sciences	EN	Article	Parkinson’s disease; models of Parkinson’s disease; neurodegeneration; neuroplasticity; dopamine; dopaminergic neurons; nigrostriatal system; striatum; substantia nigra; 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine; mice	The fight against neurodegenerative diseases, including Parkinson’s disease (PD), is among the global challenges of the 21st century. The low efficiency of therapy is due to the late diagnosis and treatment of PD, which take place when there is already significant degradation of the nigrostriatal dopaminergic system, a key link in the regulation of motor function. We have developed a subchronic mouse model of PD by repeatedly administering 1–methyl–4–phenyl–1,2,3,6–tetrahydropyridine (MPTP) at gradually increasing doses with a 24 h interval between injections, a period comparable to the time of MPTP metabolism and elimination from the body. This model reproduces the main hallmarks of PD: progressive degeneration of dopaminergic neurons; the appearance of motor disorders with a 70–80% decrease in the level of dopamine in the striatum; an increase in dopamine turnover in the striatum to compensate for dopamine deficiency. When comparing the degradation of the nigrostriatal dopaminergic system and motor disorders in mice in the acute and subchronic models of PD, it has turned out that the resistance of dopaminergic neurons to MPTP increases with its repeated administration. Our subchronic model of PD opens up broad prospects for studying the molecular mechanisms of PD pathogenesis and developing technologies for early diagnosis and preventive treatment.	Koltzov Institute of Developmental Biology of the Russian Academy of Sciences, 26 Vavilova Street, 119334 Moscow, Russia	10.3390/ijms24010683	2022	24	1	-	-	683	-
Prieto-Avalos, Guillermo; Sánchez-Morales, Laura; Alor-Hernández, Giner; Sánchez-Cervantes, José	A Review of Commercial and Non-Commercial Wearables Devices for Monitoring Motor Impairments Caused by Neurodegenerative Diseases	Biosensors	EN	Review	neurodegenerative diseases; monitoring; sensors; wearables	Neurodegenerative diseases (NDDs) are among the 10 causes of death worldwide. The effects of NDDs, including irreversible motor impairments, have an impact not only on patients themselves but also on their families and social environments. One strategy to mitigate the pain of NDDs is to early identify and remotely monitor related motor impairments using wearable devices. Technological progress has contributed to reducing the hardware complexity of mobile devices while simultaneously improving their efficiency in terms of data collection and processing and energy consumption. However, perhaps the greatest challenges of current mobile devices are to successfully manage the security and privacy of patient medical data and maintain reasonable costs with respect to the traditional patient consultation scheme. In this work, we conclude: (1) Falls are most monitored for Parkinson’s disease, while tremors predominate in epilepsy and Alzheimer’s disease. These findings will provide guidance for wearable device manufacturers to strengthen areas of opportunity that need to be addressed, and (2) Of the total universe of commercial wearables devices that are available on the market, only a few have FDA approval, which means that there is a large number of devices that do not safeguard the integrity of the users who use them.	Tecnológico Nacional de México/I.T. Orizaba, Av. Oriente 9 No. 852 Col. Emiliano Zapata, Orizaba 94320, Veracruz, Mexico	10.3390/bios13010072	2022	13	1	-	-	72	-
Imbesi, Silvia; Corzani, Mattia	Multisensory Cues for Gait Rehabilitation with Smart Glasses: Methodology, Design, and Results of a Preliminary Pilot	Sensors	EN	Article	design methodologies; gait parameters; smart glasses; multisensory cues; mHealth; testing protocol	Recent advances in mobile technology have shown that augmented unisensory feedback can be leveraged to improve gait using wearable systems, but less is known about the possible benefits and usability of multisensory (i.e., multimodal) feedback. This paper introduces the preliminary results of an innovative research project aiming to develop an mHealth system including Android smart glasses, and providing multisensory cues for gait rehabilitation of people affected by Parkinson’s disease in and out of the medical context. In particular, the paper describes a preliminary pilot focusing on the design of visual, auditory, and haptic cues, and testing the design methodologies to be used in further developments of the project. Considered research questions were: Which kinds of images, sounds, and vibrations mostly influence gait speed, stride length, and cadence? Which are the ones stressing the user the least? Which ones induce the most immediate reaction? Thus, in this starting part of the research project, different typologies of sensory cues were designed, tested, and evaluated considering quantitative and qualitative parameters to properly answer the research questions.	Department of Architecture, University of Ferrara, 44121 Ferrara, Italy	10.3390/s23020874	2023	23	2	-	-	874	-
Bhachawat, Saransh; Shriram, Eashwar; Srinivasan, Kathiravan; Hu, Yuh-Chung	Leveraging Computational Intelligence Techniques for Diagnosing Degenerative Nerve Diseases: A Comprehensive Review, Open Challenges, and Future Research Directions	Diagnostics	EN	Review	degenerative nerve diseases; neurodegenerative disorder; machine learning; deep learning; progressive brain diseases; diagnosis	Degenerative nerve diseases such as Alzheimer’s and Parkinson’s diseases have always been a global issue of concern. Approximately 1/6th of the world’s population suffers from these disorders, yet there are no definitive solutions to cure these diseases after the symptoms set in. The best way to treat these disorders is to detect them at an earlier stage. Many of these diseases are genetic; this enables machine learning algorithms to give inferences based on the patient’s medical records and history. Machine learning algorithms such as deep neural networks are also critical for the early identification of degenerative nerve diseases. The significant applications of machine learning and deep learning in early diagnosis and establishing potential therapies for degenerative nerve diseases have motivated us to work on this review paper. Through this review, we covered various machine learning and deep learning algorithms and their application in the diagnosis of degenerative nerve diseases, such as Alzheimer’s disease and Parkinson’s disease. Furthermore, we also included the recent advancements in each of these models, which improved their capabilities for classifying degenerative nerve diseases. The limitations of each of these methods are also discussed. In the conclusion, we mention open research challenges and various alternative technologies, such as virtual reality and Big data analytics, which can be useful for the diagnosis of degenerative nerve diseases.	School of Computer Science and Engineering, Vellore Institute of Technology, Vellore 632014, India	10.3390/diagnostics13020288	2023	13	2	-	-	288	-
Jia, Erteng; Sheng, Yuqi; Shi, Huajuan; Wang, Ying; Zhou, Ying; Liu, Zhiyu; Qi, Ting; Pan, Min; Bai, Yunfei; Zhao, Xiangwei; Ge, Qinyu	Spatial Transcriptome Profiling of Mouse Hippocampal Single Cell Microzone in Parkinson’s Disease	International Journal of Molecular Sciences	EN	Article	single-cell RNA-seq; spatial transcriptome; Parkinson’s disease; hippocampus	The hippocampus is an important part of the limbic system in the human brain that has essential roles in spatial navigation and cognitive functions. It is still unknown how gene expression changes in single-cell in different spatial locations of the hippocampus of Parkinson’s disease. The purpose of this study was to analyze the gene expression features of single cells in different spatial locations of mouse hippocampus, and to explore the effects of gene expression regulation on learning and memory mechanisms. Here, we obtained 74 single-cell samples from different spatial locations in a mouse hippocampus through microdissection technology, and used single-cell RNA-sequencing and spatial transcriptome sequencing to visualize and quantify the single-cell transcriptome features of tissue sections. The results of differential expression analysis showed that the expression of Sv2b, Neurod6, Grp and Stk32b genes in a hippocampus single cell at different locations was significantly different, and the marker genes of CA1, CA3 and DG subregions were identified. The results of gene function enrichment analysis showed that the up-regulated differentially expressed genes Tubb2a, Eno1, Atp2b1, Plk2, Map4, Pex5l, Fibcd1 and Pdzd2 were mainly involved in neuron to neuron synapse, vesicle-mediated transport in synapse, calcium signaling pathway and neurodegenerative disease pathways, thus affecting learning and memory function. It revealed the transcriptome profile and heterogeneity of spatially located cells in the hippocampus of PD for the first time, and demonstrated that the impaired learning and memory ability of PD was affected by the synergistic effect of CA1 and CA3 subregions neuron genes. These results are crucial for understanding the pathological mechanism of the Parkinson’s disease and making precise treatment plans.	State Key Laboratory of Bioelectronics, School of Biological Science &amp; Medical Engineering, Southeast University, Nanjing 210096, China	10.3390/ijms24031810	2023	24	3	-	-	1810	-
Pietrosanti, Luca; Calado, Alexandre; Verrelli, Cristiano; Pisani, Antonio; Suppa, Antonio; Fattapposta, Francesco; Zampogna, Alessandro; Patera, Martina; Rosati, Viviana; Giannini, Franco; Saggio, Giovanni	Harmonic Distortion Aspects in Upper Limb Swings during Gait in Parkinson’s Disease	Electronics	EN	Article	Parkinson’s disease; neurological disorders; wearable sensors; frequency harmonics; gait analysis; gait impairments	Parkinson’s disease (PD) is responsible for a broad spectrum of signs and symptoms, including relevant motor impairments generally rated by clinical experts. In recent years, motor measurements gathered by technology-based systems have been used more and more to provide objective data. In particular, wearable devices have been adopted to evidence differences in the gait capabilities between PD patients and healthy people. Within this frame, despite the key role that the upper limbs’ swing plays during walking, no studies have been focused on their harmonic content, to which this work is devoted. To this end, we measured, by means of IMU sensors, the walking capabilities of groups of PD patients (both de novo and under-chronic-dopaminergic-treatment patients when in an off-therapy state) and their healthy counterparts. The collected data were FFT transformed, and the frequency content was analyzed. According to the results obtained, PD determines upper limb rigidity objectively evidenced and correlated to lower harmonic contents.	Department of Electronic Engineering, University of Rome Tor Vergata, 00133 Rome, Italy	10.3390/electronics12030625	2023	12	3	-	-	625	-
Yeap, Yee; Teddy, Tng; Lee, Mok; Goh, Micaela; Lim, Kah	From 2D to 3D: Development of Monolayer Dopaminergic Neuronal and Midbrain Organoid Cultures for Parkinson’s Disease Modeling and Regenerative Therapy	International Journal of Molecular Sciences	EN	Review	Parkinson’s Disease; pluripotent stem cells; dopaminergic neurons; organoids; mesencephalon; midbrain; microfluidic; clinical trial; allogeneic transplantation; regenerative medicine	Parkinson’s Disease (PD) is a prevalent neurodegenerative disorder that is characterized pathologically by the loss of A9-specific dopaminergic (DA) neurons in the substantia nigra pars compacta (SNpc) of the midbrain. Despite intensive research, the etiology of PD is currently unresolved, and the disease remains incurable. This, in part, is due to the lack of an experimental disease model that could faithfully recapitulate the features of human PD. However, the recent advent of induced pluripotent stem cell (iPSC) technology has allowed PD models to be created from patient-derived cells. Indeed, DA neurons from PD patients are now routinely established in many laboratories as monolayers as well as 3D organoid cultures that serve as useful toolboxes for understanding the mechanism underlying PD and also for drug discovery. At the same time, the iPSC technology also provides unprecedented opportunity for autologous cell-based therapy for the PD patient to be performed using the patient’s own cells as starting materials. In this review, we provide an update on the molecular processes underpinning the development and differentiation of human pluripotent stem cells (PSCs) into midbrain DA neurons in both 2D and 3D cultures, as well as the latest advancements in using these cells for drug discovery and regenerative medicine. For the novice entering the field, the cornucopia of differentiation protocols reported for the generation of midbrain DA neurons may seem daunting. Here, we have distilled the essence of the different approaches and summarized the main factors driving DA neuronal differentiation, with the view to provide a useful guide to newcomers who are interested in developing iPSC-based models of PD.	Lee Kong Chian School of Medicine, Nanyang Technological University, Singapore 308232, Singapore	10.3390/ijms24032523	2023	24	3	-	-	2523	-
Dixit, Shriniket; Bohre, Khitij; Singh, Yashbir; Himeur, Yassine; Mansoor, Wathiq; Atalla, Shadi; Srinivasan, Kathiravan	A Comprehensive Review on AI-Enabled Models for Parkinson’s Disease Diagnosis	Electronics	EN	Review	Parkinson’s disease; computational intelligence; deep learning; diagnosis; machine learning; smartphone; augmented reality; virtual reality	Parkinson’s disease (PD) is a devastating neurological disease that cannot be identified with traditional plasma experiments, necessitating the development of a faster, less expensive diagnostic instrument. Due to the difficulty of quantifying PD in the past, doctors have tended to focus on some signs while ignoring others, primarily relying on an intuitive assessment scale because of the disease’s characteristics, which include loss of motor control and speech that can be utilized to detect and diagnose this disease. It is an illness that impacts both motion and non-motion functions. It takes years to develop and has a wide range of clinical symptoms and prognoses. Parkinson’s patients commonly display non-motor symptoms such as sleep problems, neurocognitive ailments, and cognitive impairment long before the diagnosis, even though scientists have been working to develop designs for diagnosing and categorizing the disease, only noticeable defects such as movement patterns, speech, or writing skills are offered in this paper. This article provides a thorough analysis of several AI-based ML and DL techniques used to diagnose PD and their influence on developing additional research directions. It follows the guidelines of Preferred Reporting Items for Systematic reviews and Meta-Analyses extension for Scoping Reviews (PRISMA-ScR). This review also examines the current state of PD diagnosis and the potential applications of data-driven AI technology. It ends with a discussion of future developments, which aids in filling critical gaps in the current Parkinson’s study.	School of Computer Science and Engineering, Vellore Institute of Technology, Vellore 632014, India	10.3390/electronics12040783	2023	12	4	-	-	783	-
Semyachkina-Glushkovskaya, Oxana; Fedosov, Ivan; Penzel, Thomas; Li, Dongyu; Yu, Tingting; Telnova, Valeria; Kaybeleva, Elmira; Saranceva, Elena; Terskov, Andrey; Khorovodov, Alexander; Blokhina, Inna; Kurths, Jürgen; Zhu, Dan	Brain Waste Removal System and Sleep: Photobiomodulation as an Innovative Strategy for Night Therapy of Brain Diseases	International Journal of Molecular Sciences	EN	Review	brain diseases; meningeal lymphatic vessels; photobiomodulation	Emerging evidence suggests that an important function of the sleeping brain is the removal of wastes and toxins from the central nervous system (CNS) due to the activation of the brain waste removal system (BWRS). The meningeal lymphatic vessels (MLVs) are an important part of the BWRS. A decrease in MLV function is associated with Alzheimer’s and Parkinson’s diseases, intracranial hemorrhages, brain tumors and trauma. Since the BWRS is activated during sleep, a new idea is now being actively discussed in the scientific community: night stimulation of the BWRS might be an innovative and promising strategy for neurorehabilitation medicine. This review highlights new trends in photobiomodulation of the BWRS/MLVs during deep sleep as a breakthrough technology for the effective removal of wastes and unnecessary compounds from the brain in order to increase the neuroprotection of the CNS as well as to prevent or delay various brain diseases.	Institute of Physics, Humboldt University, Newtonstrasse 15, 12489 Berlin, Germany	10.3390/ijms24043221	2023	24	4	-	-	3221	-
Vilairat, Chayarit; Kobtrakul, Khwanlada; Vimolmangkang, Sornkanok	Enhanced Physicochemical Stability of the L-DOPA Extract of Mucuna pruriens Seeds by Adding Phyllanthus emblica	Molecules	EN	Article	levodopa; mung bean; amla fruit; green technology; Parkinson’s disease	Levodopa (L-DOPA) is an essential drug for the treatment of Parkinson’s disease. Currently, L-DOPA can be produced by chemical synthesis and can also be found naturally in many herbs, especially Mucuna Pruriens (MP). According to clinical research, the MP extract containing L-DOPA for the treatment of Parkinson’s disease could reduce side effects more than the synthetic one. Unfortunately, MP extracts can be easily degraded. Changes in physical and chemical properties such as the appearance (color, melt, solid lump) and the reduction of L-DOPA content in the extract were commonly observed. Therefore, it is necessary to develop an extraction procedure to stabilize the extract of L-DOPA. This study attempted to enhance the extraction process by modifying the traditional acidification approach using hydrochloric acid, citric acid, or ascorbic acid. According to the stability test results, using Phyllanthus emblica water (PEW) as a solvent improved the preservative properties more than other solvents. The color of the PEW-MP powder changed slightly after 12 months of accelerated storage, but the amount of L-DOPA remained the highest (73.55%). Moreover, L-DOPA was only detected in MP and PEW-MP, but not PEW alone (the HPTLC chromatogram at Rf 0.48 and the HPLC chromatogram at Rt 6.0 min). The chemical profiles of PEW and L-DOPA observed in the chromatograms indicated that they are independently separated. As a result, they can be applied to a quality control process. Therefore, PEW was proven to be a powerful solvent for L-DOPA herbal extract that could be readily used as a raw material for herbal products.	Graduate Program in Pharmaceutical Science and Technology, Faculty of Pharmaceutical Sciences, Chulalongkorn University, Bangkok 10330, Thailand	10.3390/molecules28041573	2023	28	4	-	-	1573	-
Domínguez-Fernández, Celtia; Egiguren-Ortiz, June; Razquin, Jone; Gómez-Galán, Margarita; De las Heras-García, Laura; Paredes-Rodríguez, Elena; Astigarraga, Egoitz; Miguélez, Cristina; Barreda-Gómez, Gabriel	Review of Technological Challenges in Personalised Medicine and Early Diagnosis of Neurodegenerative Disorders	International Journal of Molecular Sciences	EN	Review	biomarker; Parkinson’s disease; Alzheimer’s disease; imaging techniques; neuroinflammation; exosomes; beta-amyloid; reactive antibodies; alpha-synuclein	Neurodegenerative disorders are characterised by progressive neuron loss in specific brain areas. The most common are Alzheimer’s disease and Parkinson’s disease; in both cases, diagnosis is based on clinical tests with limited capability to discriminate between similar neurodegenerative disorders and detect the early stages of the disease. It is common that by the time a patient is diagnosed with the disease, the level of neurodegeneration is already severe. Thus, it is critical to find new diagnostic methods that allow earlier and more accurate disease detection. This study reviews the methods available for the clinical diagnosis of neurodegenerative diseases and potentially interesting new technologies. Neuroimaging techniques are the most widely used in clinical practice, and new techniques such as magnetic resonance imaging (MRI) and positron emission tomography (PET) have significantly improved the diagnosis quality. Identifying biomarkers in peripheral samples such as blood or cerebrospinal fluid is a major focus of the current research on neurodegenerative diseases. The discovery of good markers could allow preventive screening to identify early or asymptomatic stages of the neurodegenerative process. These methods, in combination with artificial intelligence, could contribute to the generation of predictive models that will help clinicians in the early diagnosis, stratification, and prognostic assessment of patients, leading to improvements in patient treatment and quality of life.	Research and Development Division, IMG Pharma Biotech, 48160 Derio, Spain	10.3390/ijms24043321	2023	24	4	-	-	3321	-
Ramírez-Sanz, José; Garrido-Labrador, José; Olivares-Gil, Alicia; García-Bustillo, Álvaro; Arnaiz-González, Álvar; Díez-Pastor, José-Francisco; Jahouh, Maha; González-Santos, Josefa; González-Bernal, Jerónimo; Allende-Río, Marta; Valiñas-Sieiro, Florita; Trejo-Gabriel-Galan, Jose; Cubo, Esther	A Low-Cost System Using a Big-Data Deep-Learning Framework for Assessing Physical Telerehabilitation: A Proof-of-Concept	Healthcare	EN	Article	Parkinson’s disease; telerehabilitation; telemedicine; big data; artificial intelligence in healthcare	The consolidation of telerehabilitation for the treatment of many diseases over the last decades is a consequence of its cost-effective results and its ability to offer access to rehabilitation in remote areas. Telerehabilitation operates over a distance, so vulnerable patients are never exposed to unnecessary risks. Despite its low cost, the need for a professional to assess therapeutic exercises and proper corporal movements online should also be mentioned. The focus of this paper is on a telerehabilitation system for patients suffering from Parkinson’s disease in remote villages and other less accessible locations. A full-stack is presented using big data frameworks that facilitate communication between the patient and the occupational therapist, the recording of each session, and real-time skeleton identification using artificial intelligence techniques. Big data technologies are used to process the numerous videos that are generated during the course of treating simultaneous patients. Moreover, the skeleton of each patient can be estimated using deep neural networks for automated evaluation of corporal exercises, which is of immense help to the therapists in charge of the treatment programs.	Escuela Politécnica Superior, Departamento de Ingeniería Informática, Universidad de Burgos, Avda. Cantabria s/n, 09006 Burgos, Spain	10.3390/healthcare11040507	2023	11	4	-	-	507	-
